,account_id,date,amount,balance,status
2021,1843,1998-01-05,-3900.0,39262.9,A
2022,1843,1998-01-07,17632.0,56894.9,A
2023,1843,1998-01-09,-12000.0,37694.9,A
2024,1843,1998-01-09,-4200.0,49694.9,A
2025,1843,1998-01-09,-3000.0,53894.9,A
2026,1843,1998-01-11,-2100.0,35594.9,A
2027,1843,1998-01-12,-8100.0,27494.9,A
2028,1843,1998-01-13,-6994.0,20500.9,A
2029,1843,1998-01-31,121.0,20621.9,A
2030,1843,1998-01-31,-14.6,20607.3,A
2031,1843,1998-02-03,5800.0,26407.3,A
2032,1843,1998-02-07,17632.0,44039.3,A
2033,1843,1998-02-13,-3500.0,33545.3,A
2034,1843,1998-02-13,-6994.0,37045.3,A
2035,1843,1998-02-14,-1800.0,31745.3,A
2036,1843,1998-02-28,129.9,31875.1,A
2037,1843,1998-02-28,-14.6,31860.5,A
2038,1843,1998-03-05,2100.0,33960.5,A
2039,1843,1998-03-07,17632.0,51592.5,A
2040,1843,1998-03-13,-6994.0,44598.5,A
2041,1843,1998-03-15,-2200.0,42398.5,A
2042,1843,1998-03-31,172.3,42570.9,A
2043,1843,1998-03-31,-14.6,42556.3,A
2044,1843,1998-04-04,-5000.0,37556.3,A
2045,1843,1998-04-07,17632.0,55188.3,A
2046,1843,1998-04-13,-6994.0,48194.3,A
2047,1843,1998-04-14,-2800.0,45394.3,A
2048,1843,1998-04-30,191.4,45585.6,A
2049,1843,1998-04-30,-14.6,45571.0,A
2050,1843,1998-05-04,-1400.0,44171.0,A
2051,1843,1998-05-07,17632.0,61803.0,A
2052,1843,1998-05-12,-2700.0,59103.0,A
2053,1843,1998-05-13,-6994.0,52109.0,A
2054,1843,1998-05-31,215.2,52324.2,A
2055,1843,1998-05-31,-14.6,52309.6,A
2056,1843,1998-06-03,-7300.0,45009.6,A
2057,1843,1998-06-07,26448.0,71457.6,A
2058,1843,1998-06-08,-2300.0,69157.6,A
2059,1843,1998-06-13,-6994.0,62163.6,A
2060,1843,1998-06-30,250.1,62413.8,A
2061,1843,1998-06-30,-14.6,44055.2,A
2062,1843,1998-06-30,18344.0,44069.8,A
2063,1843,1998-07-03,-1300.0,42755.2,A
2064,1843,1998-07-07,17632.0,60387.2,A
2065,1843,1998-07-13,-6994.0,53393.2,A
2066,1843,1998-07-24,-2700.0,50693.2,A
2067,1843,1998-07-31,213.2,50906.4,A
2068,1843,1998-07-31,-14.6,50891.8,A
2069,1843,1998-08-02,-6800.0,44091.8,A
2070,1843,1998-08-07,17632.0,61723.8,A
2071,1843,1998-08-13,-6994.0,54729.8,A
2072,1843,1998-08-14,-3100.0,51629.8,A
2073,1843,1998-08-31,218.5,51848.3,A
2074,1843,1998-08-31,-14.6,51833.7,A
2075,1843,1998-09-01,-4700.0,47133.7,A
2076,1843,1998-09-04,-3300.0,43833.7,A
2077,1843,1998-09-05,2906.0,40927.7,A
2078,1843,1998-09-07,17632.0,58559.7,A
2079,1843,1998-09-13,-6994.0,51565.7,A
2080,1843,1998-09-30,212.0,51777.6,A
2081,1843,1998-09-30,-14.6,51763.0,A
2082,1843,1998-10-01,-6500.0,45263.0,A
2083,1843,1998-10-07,17632.0,62895.0,A
2084,1843,1998-10-09,-13200.0,49695.0,A
2085,1843,1998-10-13,-6994.0,42701.0,A
2086,1843,1998-10-21,-3300.0,39401.0,A
2087,1843,1998-10-31,183.6,39584.7,A
2088,1843,1998-10-31,-3600.0,35984.7,A
2089,1843,1998-10-31,-14.6,32670.1,A
2090,1843,1998-10-31,-3300.0,32684.7,A
2091,1843,1998-11-07,17632.0,50302.1,A
2092,1843,1998-11-13,-6994.0,43308.1,A
2093,1843,1998-11-29,9255.0,34053.1,A
2094,1843,1998-11-30,154.4,34207.5,A
2095,1843,1998-11-30,-14.6,29892.9,A
2096,1843,1998-11-30,-4300.0,29907.5,A
2097,1843,1998-12-07,26448.0,56340.9,A
2098,1843,1998-12-08,13805.0,42535.9,A
2099,1843,1998-12-13,-6994.0,35541.9,A
2100,1843,1998-12-16,-2100.0,33441.9,A
2101,1843,1998-12-22,-2000.0,31441.9,A
2102,1843,1998-12-31,135.0,31576.9,A
2103,11013,1993-02-14,600.0,600.0,A
2104,11013,1993-03-13,42244.0,42844.0,A
2105,11013,1993-03-16,-7000.0,35844.0,A
2106,11013,1993-03-31,77.1,35921.1,A
2107,11013,1993-04-13,42244.0,78165.1,A
2108,11013,1993-04-15,-26300.0,51865.1,A
2109,11013,1993-04-30,185.0,52050.0,A
2110,11013,1993-05-13,42244.0,94294.0,A
2111,11013,1993-05-15,-35000.0,59294.0,A
2112,11013,1993-05-31,233.1,59527.1,A
2113,11013,1993-06-13,-30000.0,92893.1,A
2114,11013,1993-06-13,63366.0,122893.1,A
2115,11013,1993-06-14,-32300.0,60593.1,A
2116,11013,1993-06-30,254.8,60847.9,A
2117,11013,1993-07-13,42244.0,103091.9,A
2118,11013,1993-07-13,-36700.0,66391.9,A
2119,11013,1993-07-14,-9499.0,41992.9,A
2120,11013,1993-07-14,-14900.0,51491.9,A
2121,11013,1993-07-31,-30.0,42171.1,A
2122,11013,1993-07-31,208.3,42201.1,A
2123,11013,1993-08-10,-756.0,41415.1,A
2124,11013,1993-08-13,-28500.0,55159.1,A
2125,11013,1993-08-13,42244.0,83659.1,A
2126,11013,1993-08-14,-9499.0,45660.1,A
2127,11013,1993-08-21,-4700.0,40960.1,A
2128,11013,1993-08-31,-30.0,41112.9,A
2129,11013,1993-08-31,182.8,41142.9,A
2130,11013,1993-09-10,-756.0,40356.9,A
2131,11013,1993-09-12,-4579.0,35777.9,A
2132,11013,1993-09-12,-4000.0,31777.9,A
2133,11013,1993-09-13,42244.0,74021.9,A
2134,11013,1993-09-14,-9499.0,64522.9,A
2135,11013,1993-09-30,-30.0,64722.8,A
2136,11013,1993-09-30,229.8,64752.8,A
2137,11013,1993-10-09,-5700.0,59022.8,A
2138,11013,1993-10-10,-756.0,58266.8,A
2139,11013,1993-10-12,-12800.0,40887.8,A
2140,11013,1993-10-12,-4579.0,53687.8,A
2141,11013,1993-10-13,42244.0,83131.8,A
2142,11013,1993-10-14,-9499.0,73632.8,A
2143,11013,1993-10-28,-9600.0,64032.8,A
2144,11013,1993-10-31,-30.0,64286.3,A
2145,11013,1993-10-31,283.6,64316.3,A
2146,11013,1993-11-10,-756.0,63530.3,A
2147,11013,1993-11-11,-19700.0,43830.3,A
2148,11013,1993-11-12,-4579.0,39251.3,A
2149,11013,1993-11-13,42244.0,81495.3,A
2150,11013,1993-11-14,-9499.0,71996.3,A
2151,11013,1993-11-30,-30.0,72248.4,A
2152,11013,1993-11-30,282.1,72278.4,A
2153,11013,1993-12-06,17069.0,55179.4,A
2154,11013,1993-12-10,-756.0,37530.4,A
2155,11013,1993-12-10,16893.0,38286.4,A
2156,11013,1993-12-11,-7100.0,30430.4,A
2157,11013,1993-12-12,-4579.0,25851.4,A
2158,11013,1993-12-13,63366.0,89217.4,A
2159,11013,1993-12-14,-9499.0,79718.4,A
2160,11013,1993-12-17,-3600.0,76118.4,A
2161,11013,1993-12-20,24743.0,51375.4,A
2162,11013,1993-12-23,9785.0,41590.4,A
2163,11013,1993-12-31,-30.0,41806.2,A
2164,11013,1993-12-31,245.8,41836.2,A
2165,11013,1994-01-01,-6000.0,35806.2,A
2166,11013,1994-01-09,-4800.0,31006.2,A
2167,11013,1994-01-10,-756.0,30250.2,A
2168,11013,1994-01-10,-3900.0,26350.2,A
2169,11013,1994-01-12,-4800.0,16971.2,A
2170,11013,1994-01-12,-4579.0,21771.2,A
2171,11013,1994-01-13,42244.0,59215.2,A
2172,11013,1994-01-13,17547.0,41668.2,A
2173,11013,1994-01-13,-3600.0,38068.2,A
2174,11013,1994-01-14,-9499.0,28569.2,A
2175,11013,1994-01-19,-4200.0,24369.2,A
2176,11013,1994-01-28,-3000.0,21369.2,A
2177,11013,1994-01-31,-30.0,21463.5,A
2178,11013,1994-01-31,124.3,21493.5,A
2179,11013,1994-02-09,-100.0,21363.5,A
2180,11013,1994-02-10,-756.0,20607.5,A
2181,11013,1994-02-12,-4579.0,16028.5,A
2182,11013,1994-02-13,42244.0,58272.5,A
2183,11013,1994-02-14,-9499.0,48773.5,A
2184,11013,1994-02-28,-30.0,48898.1,A
2185,11013,1994-02-28,154.6,48928.1,A
2186,11013,1994-03-03,19650.0,29248.1,A
2187,11013,1994-03-10,-756.0,28492.1,A
2188,11013,1994-03-11,900.0,29392.1,A
2189,11013,1994-03-12,-4579.0,24813.1,A
2190,11013,1994-03-13,42244.0,67057.1,A
2191,11013,1994-03-14,-9499.0,57558.1,A
2192,11013,1994-03-31,-30.0,57746.5,A
2193,11013,1994-03-31,218.3,57776.5,A
2194,11013,1994-04-10,-17100.0,40646.5,A
2195,11013,1994-04-10,-756.0,39890.5,A
2196,11013,1994-04-12,-4579.0,35311.5,A
2197,11013,1994-04-13,42244.0,77555.5,A
2198,11013,1994-04-14,-9499.0,68056.5,A
2199,11013,1994-04-23,18612.0,49444.5,A
2200,11013,1994-04-30,-30.0,49653.4,A
2201,11013,1994-04-30,238.9,49683.4,A
2202,11013,1994-05-10,-13900.0,35753.4,A
2203,11013,1994-05-10,-756.0,34997.4,A
2204,11013,1994-05-11,12421.0,22576.4,A
2205,11013,1994-05-12,-4579.0,17997.4,A
2206,11013,1994-05-13,42244.0,60241.4,A
2207,11013,1994-05-14,-9499.0,50742.4,A
2208,11013,1994-05-24,9708.0,41034.4,A
2209,11013,1994-05-31,-30.0,41194.8,A
2210,11013,1994-05-31,190.4,41224.8,A
2211,11013,1994-06-09,-8200.0,32994.8,A
2212,11013,1994-06-10,-756.0,32238.8,A
2213,11013,1994-06-12,-4579.0,27659.8,A
2214,11013,1994-06-13,63366.0,91025.8,A
2215,11013,1994-06-14,-9499.0,81526.8,A
2216,11013,1994-06-15,-4500.0,77026.8,A
2217,11013,1994-06-30,-30.0,77255.9,A
2218,11013,1994-06-30,259.1,77285.9,A
2219,11013,1994-07-09,-27500.0,49755.9,A
2220,11013,1994-07-10,-756.0,48999.9,A
2221,11013,1994-07-11,-3600.0,45399.9,A
2222,11013,1994-07-12,-4579.0,40820.9,A
2223,11013,1994-07-13,42244.0,83064.9,A
2224,11013,1994-07-14,-9499.0,50124.9,A
2225,11013,1994-07-14,23441.0,59623.9,A
2226,11013,1994-07-28,14191.0,35933.9,A
2227,11013,1994-07-31,-30.0,36139.9,A
2228,11013,1994-07-31,236.1,36169.9,A
2229,11013,1994-08-02,8216.0,27923.9,A
2230,11013,1994-08-08,600.0,28523.9,A
2231,11013,1994-08-10,-756.0,27767.9,A
2232,11013,1994-08-12,-4579.0,23188.9,A
2233,11013,1994-08-13,42244.0,65432.9,A
2234,11013,1994-08-14,-9499.0,55933.9,A
2235,11013,1994-08-31,-30.0,56099.9,A
2236,11013,1994-08-31,196.0,56129.9,A
2237,11013,1994-09-07,-17800.0,38299.9,A
2238,11013,1994-09-10,-756.0,37543.9,A
2239,11013,1994-09-12,-4579.0,23445.9,A
2240,11013,1994-09-12,9519.0,28024.9,A
2241,11013,1994-09-13,42244.0,65689.9,A
2242,11013,1994-09-14,-9499.0,56190.9,A
2243,11013,1994-09-30,3109.0,53306.7,A
2244,11013,1994-09-30,-30.0,53276.7,A
2245,11013,1994-09-30,224.8,56415.7,A
2246,11013,1994-10-03,13576.0,39700.7,A
2247,11013,1994-10-07,-6200.0,33500.7,A
2248,11013,1994-10-10,-756.0,32744.7,A
2249,11013,1994-10-12,-4579.0,28165.7,A
2250,11013,1994-10-13,42244.0,70409.7,A
2251,11013,1994-10-14,-9499.0,60910.7,A
2252,11013,1994-10-17,-13500.0,47410.7,A
2253,11013,1994-10-31,-30.0,47578.9,A
2254,11013,1994-10-31,198.2,47608.9,A
2255,11013,1994-11-06,-13300.0,34278.9,A
2256,11013,1994-11-10,-756.0,33522.9,A
2257,11013,1994-11-12,-4579.0,28943.9,A
2258,11013,1994-11-13,-8100.0,63087.9,A
2259,11013,1994-11-13,42244.0,71187.9,A
2260,11013,1994-11-14,-9499.0,53588.9,A
2261,11013,1994-11-29,11502.0,42086.9,A
2262,11013,1994-11-30,-30.0,42262.4,A
2263,11013,1994-11-30,205.5,42292.4,A
2264,11013,1994-12-01,-4800.0,37462.4,A
2265,11013,1994-12-06,-5100.0,26962.4,A
2266,11013,1994-12-06,-5400.0,32062.4,A
2267,11013,1994-12-10,-756.0,26206.4,A
2268,11013,1994-12-12,-4579.0,21627.4,A
2269,11013,1994-12-13,63366.0,84993.4,A
2270,11013,1994-12-14,-9499.0,75494.4,A
2271,11013,1994-12-31,-30.0,75710.7,A
2272,11013,1994-12-31,246.3,75740.7,A
2273,11013,1995-01-01,-3600.0,72110.7,A
2274,11013,1995-01-02,-8400.0,63710.7,A
2275,11013,1995-01-05,-20700.0,43010.7,A
2276,11013,1995-01-10,-756.0,42254.7,A
2277,11013,1995-01-12,-5700.0,31975.7,A
2278,11013,1995-01-12,-4579.0,37675.7,A
2279,11013,1995-01-13,42244.0,74219.7,A
2280,11013,1995-01-14,-9499.0,64720.7,A
2281,11013,1995-01-23,-4800.0,59920.7,A
2282,11013,1995-01-26,-5400.0,54520.7,A
2283,11013,1995-01-28,-3000.0,51520.7,A
2284,11013,1995-01-31,-30.0,51725.2,A
2285,11013,1995-01-31,234.5,51755.2,A
2286,11013,1995-02-04,-13500.0,38225.2,A
2287,11013,1995-02-10,-756.0,37469.2,A
2288,11013,1995-02-12,-4579.0,32890.2,A
2289,11013,1995-02-13,42244.0,75134.2,A
2290,11013,1995-02-14,-9499.0,65635.2,A
2291,11013,1995-02-15,-13500.0,52135.2,A
2292,11013,1995-02-28,-30.0,52319.3,A
2293,11013,1995-02-28,214.1,52349.3,A
2294,11013,1995-03-06,-10200.0,42119.3,A
2295,11013,1995-03-10,-756.0,41363.3,A
2296,11013,1995-03-12,-4579.0,36784.3,A
2297,11013,1995-03-13,42244.0,79028.3,A
2298,11013,1995-03-14,-9499.0,69529.3,A
2299,11013,1995-03-16,-7800.0,61729.3,A
2300,11013,1995-03-31,-30.0,61939.9,A
2301,11013,1995-03-31,240.6,61969.9,A
2302,11013,1995-04-05,-16200.0,45739.9,A
2303,11013,1995-04-10,-756.0,44983.9,A
2304,11013,1995-04-12,-4579.0,40404.9,A
2305,11013,1995-04-13,42244.0,82648.9,A
2306,11013,1995-04-14,-9499.0,73149.9,A
2307,11013,1995-04-30,-30.0,73398.7,A
2308,11013,1995-04-30,278.8,73428.7,A
2309,11013,1995-05-05,-23200.0,50198.7,A
2310,11013,1995-05-10,-756.0,49442.7,A
2311,11013,1995-05-12,-4579.0,44863.7,A
2312,11013,1995-05-13,42244.0,87107.7,A
2313,11013,1995-05-14,-9499.0,77608.7,A
2314,11013,1995-05-31,-30.0,77885.3,A
2315,11013,1995-05-31,306.6,77915.3,A
2316,11013,1995-06-04,-25500.0,52385.3,A
2317,11013,1995-06-10,-756.0,51629.3,A
2318,11013,1995-06-12,-4579.0,47050.3,A
2319,11013,1995-06-13,63366.0,110416.3,A
2320,11013,1995-06-13,-60900.0,49516.3,A
2321,11013,1995-06-14,-9499.0,40017.3,A
2322,11013,1995-06-30,-30.0,40214.2,A
2323,11013,1995-06-30,226.9,40244.2,A
2324,11013,1995-07-04,-3900.0,36314.2,A
2325,11013,1995-07-10,-756.0,35558.2,A
2326,11013,1995-07-12,-4579.0,30979.2,A
2327,11013,1995-07-13,42244.0,73223.2,A
2328,11013,1995-07-14,-9499.0,63724.2,A
2329,11013,1995-07-31,-30.0,63919.4,A
2330,11013,1995-07-31,225.1,63949.4,A
2331,11013,1995-08-03,-18400.0,45519.4,A
2332,11013,1995-08-10,-756.0,44763.4,A
2333,11013,1995-08-12,-4579.0,40184.4,A
2334,11013,1995-08-13,42244.0,82428.4,A
2335,11013,1995-08-14,-9499.0,72929.4,A
2336,11013,1995-08-31,-30.0,73180.3,A
2337,11013,1995-08-31,280.9,73210.3,A
2338,11013,1995-09-02,-22100.0,51080.3,A
2339,11013,1995-09-04,7610.0,43470.3,A
2340,11013,1995-09-10,-756.0,42714.3,A
2341,11013,1995-09-12,-4579.0,38135.3,A
2342,11013,1995-09-13,42244.0,80379.3,A
2343,11013,1995-09-14,-9499.0,70880.3,A
2344,11013,1995-09-30,-30.0,71111.3,A
2345,11013,1995-09-30,261.0,71141.3,A
2346,11013,1995-10-02,-14200.0,56911.3,A
2347,11013,1995-10-02,-10200.0,46711.3,A
2348,11013,1995-10-10,-756.0,45955.3,A
2349,11013,1995-10-12,-4579.0,41376.3,A
2350,11013,1995-10-13,42244.0,83620.3,A
2351,11013,1995-10-14,-9499.0,74121.3,A
2352,11013,1995-10-20,-9900.0,64221.3,A
2353,11013,1995-10-29,20502.0,43719.3,A
2354,11013,1995-10-31,-30.0,43931.7,A
2355,11013,1995-10-31,242.5,43961.7,A
2356,11013,1995-11-01,-5800.0,38131.7,A
2357,11013,1995-11-10,-756.0,37375.7,A
2358,11013,1995-11-12,-4579.0,32796.7,A
2359,11013,1995-11-13,42244.0,75040.7,A
2360,11013,1995-11-14,-9499.0,65541.7,A
2361,11013,1995-11-30,-30.0,65745.1,A
2362,11013,1995-11-30,233.4,65775.1,A
2363,11013,1995-12-01,-14500.0,51245.1,A
2364,11013,1995-12-10,-756.0,47110.1,A
2365,11013,1995-12-10,3379.0,47866.1,A
2366,11013,1995-12-12,-4579.0,42531.1,A
2367,11013,1995-12-13,63366.0,105897.1,A
2368,11013,1995-12-14,-9499.0,96398.1,A
2369,11013,1995-12-18,-3600.0,92798.1,A
2370,11013,1995-12-31,-30.0,93104.9,A
2371,11013,1995-12-31,-27500.0,65604.9,A
2372,11013,1995-12-31,336.8,93134.9,A
2373,11013,1996-01-07,-8700.0,56904.9,A
2374,11013,1996-01-10,-756.0,56148.9,A
2375,11013,1996-01-12,-4579.0,51569.9,A
2376,11013,1996-01-13,42244.0,93813.9,A
2377,11013,1996-01-13,-6000.0,87813.9,A
2378,11013,1996-01-14,-9499.0,78314.9,A
2379,11013,1996-01-19,-3300.0,69614.9,A
2380,11013,1996-01-19,-5400.0,72914.9,A
2381,11013,1996-01-20,-5400.0,64214.9,A
2382,11013,1996-01-20,-4500.0,59714.9,A
2383,11013,1996-01-30,-10900.0,48814.9,A
2384,11013,1996-01-31,-30.0,49085.6,A
2385,11013,1996-01-31,300.7,49115.6,A
2386,11013,1996-02-10,-756.0,48329.6,A
2387,11013,1996-02-12,-4579.0,43750.6,A
2388,11013,1996-02-13,42244.0,85994.6,A
2389,11013,1996-02-14,-9499.0,76495.6,A
2390,11013,1996-02-29,-30.0,76735.5,A
2391,11013,1996-02-29,-19600.0,57135.5,A
2392,11013,1996-02-29,269.9,76765.5,A
2393,11013,1996-03-10,-756.0,56379.5,A
2394,11013,1996-03-12,-4579.0,51800.5,A
2395,11013,1996-03-13,42244.0,94044.5,A
2396,11013,1996-03-14,-9499.0,84545.5,A
2397,11013,1996-03-30,-24600.0,59945.5,A
2398,11013,1996-03-31,-30.0,60244.2,A
2399,11013,1996-03-31,328.7,60274.2,A
2400,11013,1996-04-10,-756.0,59488.2,A
2401,11013,1996-04-12,-4579.0,54909.2,A
2402,11013,1996-04-13,42244.0,97153.2,A
2403,11013,1996-04-14,-9499.0,87654.2,A
2404,11013,1996-04-29,-23000.0,64654.2,A
2405,11013,1996-04-30,-30.0,64935.4,A
2406,11013,1996-04-30,311.2,64965.4,A
2407,11013,1996-05-10,-756.0,64179.4,A
2408,11013,1996-05-12,-4579.0,59600.4,A
2409,11013,1996-05-13,42244.0,101844.4,A
2410,11013,1996-05-14,-9499.0,92345.4,A
2411,11013,1996-05-29,-26700.0,65645.4,A
2412,11013,1996-05-31,-30.0,65943.0,A
2413,11013,1996-05-31,327.7,65973.0,A
2414,11013,1996-06-08,-13800.0,52143.0,A
2415,11013,1996-06-10,-756.0,51387.0,A
2416,11013,1996-06-12,-4579.0,46808.0,A
2417,11013,1996-06-13,63366.0,110174.0,A
2418,11013,1996-06-13,-49500.0,60674.0,A
2419,11013,1996-06-14,-9499.0,51175.0,A
2420,11013,1996-06-26,-9600.0,41575.0,A
2421,11013,1996-06-28,1200.0,42775.0,A
2422,11013,1996-06-30,-30.0,42975.4,A
2423,11013,1996-06-30,230.3,43005.4,A
2424,11013,1996-07-02,-6600.0,36375.4,A
2425,11013,1996-07-10,-756.0,35619.4,A
2426,11013,1996-07-12,-4579.0,31040.4,A
2427,11013,1996-07-13,42244.0,73284.4,A
2428,11013,1996-07-14,-9499.0,63785.4,A
2429,11013,1996-07-22,-6000.0,57785.4,A
2430,11013,1996-07-28,-4300.0,53485.4,A
2431,11013,1996-07-31,-30.0,53671.9,A
2432,11013,1996-07-31,216.5,53701.9,A
2433,11013,1996-08-04,-3000.0,50671.9,A
2434,11013,1996-08-10,-756.0,49915.9,A
2435,11013,1996-08-11,16399.0,33516.9,A
2436,11013,1996-08-12,-4579.0,28937.9,A
2437,11013,1996-08-13,42244.0,71181.9,A
2438,11013,1996-08-14,-9499.0,61682.9,A
2439,11013,1996-08-27,-8600.0,53082.9,A
2440,11013,1996-08-31,-30.0,53282.7,A
2441,11013,1996-08-31,229.9,53312.7,A
2442,11013,1996-09-10,-756.0,52526.7,A
2443,11013,1996-09-12,-4579.0,47947.7,A
2444,11013,1996-09-13,42244.0,90191.7,A
2445,11013,1996-09-14,-9499.0,80692.7,A
2446,11013,1996-09-26,-19500.0,61192.7,A
2447,11013,1996-09-30,-30.0,36934.6,A
2448,11013,1996-09-30,24499.0,36964.6,A
2449,11013,1996-09-30,270.8,61463.6,A
2450,11013,1996-10-10,-756.0,36178.6,A
2451,11013,1996-10-12,-4579.0,31599.6,A
2452,11013,1996-10-13,42244.0,73843.6,A
2453,11013,1996-10-14,-9499.0,64344.6,A
2454,11013,1996-10-24,14391.0,49953.6,A
2455,11013,1996-10-26,-1700.0,48253.6,A
2456,11013,1996-10-31,-30.0,48427.7,A
2457,11013,1996-10-31,204.1,48457.7,A
2458,11013,1996-11-10,-756.0,47671.7,A
2459,11013,1996-11-12,-4579.0,43092.7,A
2460,11013,1996-11-13,42244.0,85336.7,A
2461,11013,1996-11-14,-9499.0,75837.7,A
2462,11013,1996-11-15,20921.0,54916.7,A
2463,11013,1996-11-25,-7500.0,47416.7,A
2464,11013,1996-11-30,-30.0,47601.2,A
2465,11013,1996-11-30,214.5,47631.2,A
2466,11013,1996-12-03,13444.0,34157.2,A
2467,11013,1996-12-04,-4800.0,29357.2,A
2468,11013,1996-12-10,-756.0,28601.2,A
2469,11013,1996-12-12,-4579.0,24022.2,A
2470,11013,1996-12-13,63366.0,87388.2,A
2471,11013,1996-12-14,-9499.0,77889.2,A
2472,11013,1996-12-25,-20100.0,57789.2,A
2473,11013,1996-12-31,-30.0,57990.4,A
2474,11013,1996-12-31,231.3,58020.4,A
2475,11013,1997-01-04,-6900.0,51090.4,A
2476,11013,1997-01-05,-8700.0,42390.4,A
2477,11013,1997-01-10,-756.0,41634.4,A
2478,11013,1997-01-11,3800.0,37834.4,A
2479,11013,1997-01-12,-4579.0,33255.4,A
2480,11013,1997-01-13,-3900.0,71599.4,A
2481,11013,1997-01-13,42244.0,75499.4,A
2482,11013,1997-01-13,-2700.0,68899.4,A
2483,11013,1997-01-14,-9499.0,52800.4,A
2484,11013,1997-01-14,-6600.0,62299.4,A
2485,11013,1997-01-23,-2100.0,50700.4,A
2486,11013,1997-01-24,-1100.0,49600.4,A
2487,11013,1997-01-30,-14400.0,35200.4,A
2488,11013,1997-01-31,-30.0,35371.0,A
2489,11013,1997-01-31,200.6,35401.0,A
2490,11013,1997-02-10,-756.0,34615.0,A
2491,11013,1997-02-12,-4579.0,30036.0,A
2492,11013,1997-02-13,42244.0,72280.0,A
2493,11013,1997-02-14,-9499.0,62781.0,A
2494,11013,1997-02-23,-9500.0,53281.0,A
2495,11013,1997-02-28,-30.0,53451.6,A
2496,11013,1997-02-28,200.6,53481.6,A
2497,11013,1997-03-10,-756.0,52695.6,A
2498,11013,1997-03-12,-4579.0,48116.6,A
2499,11013,1997-03-13,42244.0,90360.6,A
2500,11013,1997-03-14,-9499.0,80861.6,A
2501,11013,1997-03-25,23712.0,57149.6,A
2502,11013,1997-03-25,-6200.0,50949.6,A
2503,11013,1997-03-31,-30.0,51185.5,A
2504,11013,1997-03-31,265.8,51215.5,A
2505,11013,1997-04-10,-756.0,50429.5,A
2506,11013,1997-04-12,-4579.0,45850.5,A
2507,11013,1997-04-13,42244.0,88094.5,A
2508,11013,1997-04-14,-9499.0,78595.5,A
2509,11013,1997-04-24,-16500.0,62095.5,A
2510,11013,1997-04-24,-6300.0,55795.5,A
2511,11013,1997-04-30,-30.0,56021.1,A
2512,11013,1997-04-30,255.7,56051.1,A
2513,11013,1997-05-10,-756.0,55265.1,A
2514,11013,1997-05-12,-4579.0,50686.1,A
2515,11013,1997-05-13,42244.0,92930.1,A
2516,11013,1997-05-14,-9499.0,83431.1,A
2517,11013,1997-05-24,-19300.0,64131.1,A
2518,11013,1997-05-30,-13800.0,50331.1,A
2519,11013,1997-05-31,-30.0,50576.0,A
2520,11013,1997-05-31,274.8,50606.0,A
2521,11013,1997-06-10,-756.0,49820.0,A
2522,11013,1997-06-12,-4579.0,45241.0,A
2523,11013,1997-06-13,63366.0,108607.0,A
2524,11013,1997-06-14,-9499.0,99108.0,A
2525,11013,1997-06-23,-27900.0,71208.0,A
2526,11013,1997-06-30,-30.0,71474.7,A
2527,11013,1997-06-30,296.8,71504.7,A
2528,11013,1997-07-10,-756.0,70718.7,A
2529,11013,1997-07-12,-4579.0,66139.7,A
2530,11013,1997-07-13,42244.0,108383.7,A
2531,11013,1997-07-14,-9499.0,98884.7,A
2532,11013,1997-07-14,-3900.0,94984.7,A
2533,11013,1997-07-23,-24000.0,70984.7,A
2534,11013,1997-07-31,-30.0,71279.6,A
2535,11013,1997-07-31,324.8,71309.6,A
2536,11013,1997-08-10,-756.0,70523.6,A
2537,11013,1997-08-12,-4579.0,65944.6,A
2538,11013,1997-08-13,42244.0,108188.6,A
2539,11013,1997-08-14,-9499.0,98689.6,A
2540,11013,1997-08-16,4834.0,93855.6,A
2541,11013,1997-08-22,-26500.0,67355.6,A
2542,11013,1997-08-31,-30.0,67641.8,A
2543,11013,1997-08-31,316.3,67671.8,A
2544,11013,1997-09-10,-756.0,66885.8,A
2545,11013,1997-09-12,-4579.0,62306.8,A
2546,11013,1997-09-13,42244.0,104550.8,A
2547,11013,1997-09-14,-9499.0,95051.8,A
2548,11013,1997-09-19,-14400.0,80651.8,A
2549,11013,1997-09-21,-13800.0,66851.8,A
2550,11013,1997-09-26,14184.0,52667.8,A
2551,11013,1997-09-30,-30.0,52930.3,A
2552,11013,1997-09-30,292.5,52960.3,A
2553,11013,1997-10-10,-756.0,52174.3,A
2554,11013,1997-10-12,-4579.0,23921.3,A
2555,11013,1997-10-12,23674.0,28500.3,A
2556,11013,1997-10-13,42244.0,66165.3,A
2557,11013,1997-10-14,-9499.0,56666.3,A
2558,11013,1997-10-21,-7400.0,49266.3,A
2559,11013,1997-10-30,17992.0,31274.3,A
2560,11013,1997-10-31,-30.0,31450.3,A
2561,11013,1997-10-31,206.0,31480.3,A
2562,11013,1997-11-10,-756.0,30694.3,A
2563,11013,1997-11-12,-4579.0,26115.3,A
2564,11013,1997-11-13,42244.0,68359.3,A
2565,11013,1997-11-14,-9499.0,58860.3,A
2566,11013,1997-11-20,-7200.0,51660.3,A
2567,11013,1997-11-30,-30.0,51813.6,A
2568,11013,1997-11-30,183.3,51843.6,A
2569,11013,1997-12-10,-756.0,51057.6,A
2570,11013,1997-12-12,-4579.0,46478.6,A
2571,11013,1997-12-13,63366.0,109844.6,A
2572,11013,1997-12-14,-9499.0,100345.6,A
