account_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2165,40,60,239,259,279,159,140,20,120,139,590540,515560,445246,443437,402719,384139,364400,358645,337605,324066,0,1,2,3,4,20,40,6,60,7,20672648,3263366,2835164,2196625,2157398,1861184,1359199,1209767,910722,715784
2167,128,192,64,384,699,448,635,955,320,443,2070564,1745947,1621679,1364762,1319248,1183092,1128691,1050471,1016658,1010207,0,1,2,64,3,9,128,6,11,7,107360145,13610399,12653161,7610147,7292499,6121725,4984270,4970237,3805855,3653046
2176,871,259,670,737,268,603,335,404,650,136,969177,896615,806862,781741,750323,655520,649284,636777,620405,618455,0,1,2,8,4,15,9,10,6,21,52055809,15635953,11659113,10385098,10006087,8041773,7308713,7151241,4159933,3774389
2187,138,69,449,345,414,483,35,244,379,103,939661,934782,711857,672677,654434,644449,592062,583172,578732,558197,0,5,3,4,10,16,8,35,19,18,61495144,8276901,7141742,4880392,4575414,4211892,3444494,3099451,2952522,2570646
2218,49,98,147,294,196,245,249,696,547,149,1898907,1575941,1574788,1235532,1215152,1182754,1151560,1138247,1081222,1042347,0,49,1,7,4,15,3,2,6,98,101877504,9620070,6669450,6349875,6319189,6018568,5802357,5735123,4932423,4837709
2227,0,220,165,275,442,735,110,478,557,161,1095236,947297,825130,814086,698536,694642,686859,685009,679391,659008,0,1,2,6,5,15,8,12,19,31,87740060,16984976,15332552,9752560,9397342,8863992,5737003,4954711,4339485,4096303
2228,231,82,229,347,637,51,228,350,167,787,713878,686382,652889,643501,633639,609649,605457,600921,573519,570839,0,1,3,7,8,15,6,2,11,24,69356306,11448422,9230205,8644861,8430659,5615963,5319602,4807858,4548235,4176090
2236,209,559,555,362,357,477,19,238,115,494,433945,428094,412493,397189,394698,375024,368708,364631,358604,342772,0,2,10,1,19,8,3,5,15,7,24824318,5763429,4681347,3655354,3630226,3245749,3040500,2855186,2686177,2525938
2245,841,561,490,981,210,549,911,211,840,350,1007161,924045,916052,915564,902465,881307,844664,816831,815461,802353,0,3,2,5,4,9,10,7,11,30,120650336,17651022,12055090,10653694,9416260,9356649,7890504,7744080,7602245,6517840
2246,455,65,130,286,423,32,137,227,390,222,800342,664977,642366,619764,606502,605762,582899,578677,575595,555113,0,6,5,2,3,10,9,8,15,16,36808702,8531530,6572793,5597647,4589985,4187694,3994605,3698536,3607472,3500954
2247,465,259,31,101,260,454,409,466,32,34,543191,419683,399105,389137,382340,381002,374502,370889,366308,365705,0,1,8,13,6,12,15,31,19,9,35198791,8212707,3536923,3109495,2858409,2831450,2635015,2244970,2190197,2136586
2262,89,290,67,245,134,22,268,112,201,178,875173,811968,732469,727088,709230,701742,697225,654470,644322,615329,0,7,8,22,1,4,3,6,9,13,36270563,5362136,4427336,3649327,3538052,3446192,2805370,2768243,2598280,2030734
2268,138,184,92,230,280,46,560,140,233,420,1232081,1133283,1037658,1010092,977140,967188,906627,802592,747230,736843,0,1,46,7,3,6,2,47,92,8,73582981,9176301,4402445,3694095,3353487,2977941,2870095,2829730,2497751,2433214
2279,26,104,78,52,284,130,232,185,182,206,1512398,1125379,950538,884133,837856,826748,812479,791182,752044,720718,0,26,4,5,3,2,1,8,27,52,45995826,6880660,6787718,4139223,3898544,3557174,2449071,2362329,2361986,1829924
2322,620,143,429,191,334,175,189,668,147,348,732560,719120,716057,702841,629200,614732,609054,606114,575305,568840,0,2,3,1,14,11,6,7,4,9,57510692,13189633,8600453,6633594,5545605,5487650,4757365,4727671,4408680,4248915
2334,394,427,460,361,493,328,295,229,265,262,537632,479400,466166,445418,401612,393466,379530,337773,323655,312534,0,3,6,7,5,9,8,10,1,2,30431726,3633444,1910029,1670472,1555269,1217791,1101701,1045831,983113,919360
2335,96,128,192,160,382,318,254,64,414,286,497207,472807,423990,409382,382021,380528,379938,378339,348647,327297,0,1,2,3,5,4,32,6,64,96,9541188,7454911,3806939,3224564,2218065,2037456,1691581,1040653,938695,769658
2343,144,192,96,336,428,380,288,240,476,384,495897,465064,464906,451860,428370,420006,405377,402749,391838,369525,0,1,7,9,6,8,4,17,10,48,53969115,7645560,2806608,2667153,2242590,1966801,1827209,1690662,1655261,1564334
2345,677,248,124,62,553,186,739,801,310,615,1039419,1026536,1018622,963836,924971,917565,913460,905097,877693,873325,0,62,3,8,9,63,6,124,4,12,60657773,4572321,4018569,3351070,3046074,2697227,2601226,2407827,2244118,2037855
2350,142,354,57,313,398,56,171,85,145,84,558573,533301,533243,510153,479953,468597,461132,443042,431270,429172,0,2,3,5,1,9,4,8,21,6,39030102,7950636,6784807,4731872,3698697,3138960,2697953,2661497,2181066,2164092
2352,235,94,141,188,282,329,334,654,47,560,1002843,988527,967716,885408,769136,639535,607350,595034,589500,573113,0,1,2,8,5,47,3,9,94,10,69852210,5713580,5342705,4054136,3103130,3005818,2988747,2861235,2565843,2557916
2361,116,58,290,517,749,348,575,807,343,784,503770,452805,427903,425426,401695,361308,358774,334946,330373,311871,0,2,3,1,5,58,6,10,7,4,35380586,5173280,2655324,2412386,2362401,2231800,2119453,2114169,1505910,1442968
2413,14,42,114,142,167,71,125,139,84,111,216775,166750,133951,118657,117693,111891,109481,107440,106274,105949,0,2,3,14,1,4,5,8,15,11,12289014,2087799,1425142,1362672,972293,922332,857578,565539,523316,439175
2419,619,681,186,124,557,867,743,248,62,495,1425811,1199429,1187719,1081424,1070958,1054523,1047841,984587,967077,912381,0,11,1,12,3,2,31,13,5,8,111783937,14803289,11529451,6719186,6516653,6473599,6082237,5973403,5919851,5761935
2445,383,324,147,177,295,206,265,218,236,407,639680,573709,538607,535356,486428,443035,436071,431939,430312,423560,0,4,3,6,5,11,7,9,2,18,41069522,7518296,7347707,5193157,5075443,3654688,3116427,2876352,2861821,2826382
2456,234,195,156,78,387,117,273,309,426,312,1037791,992222,983269,974262,951812,944821,929166,799660,729213,724418,0,4,39,7,3,1,9,17,6,2,53456871,5203350,3512998,3487004,3114960,2958368,2275171,2237990,2116838,2009728
2486,0,213,497,781,71,639,284,355,710,1051,1542922,1474109,1454251,1408080,1392754,1311787,1236846,1153046,1136797,1069614,0,2,10,11,14,12,27,15,16,8,104439037,14335557,11295868,9234069,8919954,8589122,6781945,6360839,6308779,6241077
2496,275,330,220,385,491,165,381,436,546,601,362051,357247,338142,318115,315589,307072,300571,291839,288531,261248,0,1,6,5,8,7,2,4,14,9,32526713,3833413,2996326,2340007,1727500,1490246,1438506,1146796,1066506,977679
2516,111,74,148,185,37,222,259,367,293,256,578329,578297,523580,521815,502454,468996,464410,447709,423181,415865,0,1,7,3,4,37,2,5,8,6,46778405,6351252,3638756,3150025,3144933,2427981,2206110,2172049,1668843,1585564
2545,96,72,214,48,24,238,335,190,216,120,330894,329163,256174,246815,241671,230354,216887,204943,200646,199057,0,3,2,1,24,5,4,6,13,11,13845212,2888309,2795268,2451582,945435,801773,746849,673586,644364,614702
2572,147,196,98,245,49,294,343,437,392,486,2270399,2127164,2085705,1833825,1826647,1484968,1473167,1420844,1361932,1281667,0,49,6,4,2,98,8,1,3,13,93277488,9723063,9573301,7521556,6173887,6167996,5972726,5218655,5105221,4834012
2580,111,37,74,148,259,222,367,185,293,253,278914,243937,237609,221292,206741,199615,188359,185895,184891,167064,0,1,2,7,6,8,37,13,4,3,58605697,6831393,4089000,3271094,3236357,2929330,2480835,2149729,2147377,1751966
2622,84,112,334,140,306,278,362,56,168,138,427307,424335,361044,351492,322711,295361,282207,280795,280292,210919,0,1,3,5,7,8,10,9,2,28,27839768,4157858,4118497,1654026,1403156,1210020,1108396,1021030,1018967,1016518
2694,207,138,276,345,69,754,961,823,616,547,1186124,1029991,952278,926482,905057,888946,860223,837287,799135,785442,0,1,12,69,2,14,10,20,4,138,96974599,12085749,5408449,4506936,3400798,2921405,2797183,2743351,2726208,2667778
2699,24,48,72,96,214,238,146,49,262,268,1134101,1117007,856110,847313,735493,717029,666966,644410,639600,626751,0,24,1,6,3,2,48,11,7,25,39246999,5873837,4122357,4096646,3705717,3555486,2883416,2629022,2572098,2034645
2705,645,710,580,775,840,970,515,390,907,905,1000001,986260,923617,921376,916990,816521,783232,760786,759526,734477,0,1,2,11,9,12,8,10,7,3,69129080,6208350,4562888,3131780,2963396,2773346,2700305,2682235,2541715,2534357
2720,91,146,230,202,74,110,143,128,186,39,455738,437668,435357,422568,418735,403949,383317,379063,376960,353916,0,2,1,4,6,16,13,7,3,18,30135708,4137432,3710697,3524309,3424582,3167629,2911092,2515060,2356070,1695043
2725,20,80,60,279,40,100,299,159,199,61,524808,487715,424468,373192,370410,353789,345949,333936,323086,320667,0,20,4,2,6,1,3,8,40,7,29507670,2740615,2655582,1319788,1312830,1283886,1237831,1158728,1057329,1044407
2728,53,189,36,203,256,141,220,17,200,110,412804,378356,327641,313483,307272,296719,295769,293350,287713,287004,0,5,1,8,3,4,17,10,7,14,24168944,2646024,2396597,2176167,1571401,1350579,1334921,1178977,1094617,999235
2753,102,204,68,136,170,238,269,272,303,207,799389,761312,708932,692277,668266,666400,509070,496281,495732,479834,0,3,34,2,4,1,9,68,5,13,31511494,4394134,2197427,2111417,2095336,2001279,1833842,1775405,1719455,1436282
2754,213,70,35,71,140,178,391,142,105,175,1290854,1277752,1252526,1176795,1155003,1137514,1122031,1051213,1044536,974005,0,35,1,4,8,36,2,6,70,71,42145642,6875789,6272941,5087986,4051673,3987714,3837821,3661184,3610189,2877393
2762,352,843,276,420,280,419,562,410,963,771,1112030,1086307,1064017,1061818,1036603,1031738,930788,914233,886060,852658,0,1,2,18,4,10,40,19,32,7,116807353,16216235,15095175,12946270,12744507,8486925,7963690,7713502,6867150,6584419
2824,248,310,372,186,615,124,553,491,434,496,985987,947575,899217,862694,853681,797530,792578,792060,791876,721447,0,1,3,5,9,2,6,12,11,7,100597380,22430861,7245897,5930088,5152258,5088253,4574036,4474788,4012023,3981469
2872,81,54,108,162,135,295,322,403,268,189,429489,404691,399907,356324,339004,304830,288005,283417,265049,261500,0,1,2,4,3,27,54,6,5,7,14743627,3175893,2299400,1911432,1899533,1140926,965320,845604,839795,716418
2910,28,14,56,71,70,111,171,100,97,84,820940,678301,608057,584874,581782,504528,502376,477987,461035,456167,0,1,2,14,28,4,3,15,5,16,19450922,3989224,3403206,3268794,2050549,1680068,1483672,1389171,1047381,775739
2912,215,269,754,700,646,592,108,539,538,179,1221420,1084387,1064699,1002040,959765,917954,892080,885393,827549,820216,0,3,5,7,21,9,8,30,13,64,96668442,14431466,9408205,7185356,6529057,5893756,4809140,4791003,4660801,4659247
2933,202,335,804,670,938,536,470,201,123,336,1023795,981788,967027,944581,919548,872137,866746,823227,785071,771413,0,1,11,16,5,7,3,9,20,21,92641943,16111239,13011799,9670676,9213219,7991495,7586853,6232642,6160359,5977219
2936,100,67,132,369,133,99,134,168,66,394,324755,301513,291975,278314,276631,258334,254344,247262,240809,211445,0,1,4,3,5,6,9,2,8,13,25007809,4752399,3057017,2994673,2230376,2187561,1931338,1462413,1060302,1036124
2962,544,68,136,272,408,204,340,748,817,818,1361053,1308466,1306201,1278243,1272449,1236306,1230703,1165434,1052752,943149,0,2,3,24,33,1,12,5,68,18,107227230,17801043,11719983,7224677,7113062,6792382,6594601,6482810,6256293,6057155
2982,30,60,328,90,358,268,150,298,120,0,1275902,1140673,974649,934315,919557,907875,888500,888158,826562,808712,0,30,11,60,1,8,90,3,19,6,61699384,6056040,4719528,3488178,3145077,2810446,2684613,2257318,2228267,1958044
2986,96,64,128,160,446,478,254,286,260,465,686501,665732,658503,545213,520913,519212,518572,516354,515048,500953,0,1,6,4,5,12,7,64,3,32,47576261,5102048,3574938,3556180,3124121,1816219,1701047,1678429,1660411,1639411
2988,317,53,393,261,212,158,233,230,343,132,522744,488621,461902,439977,438419,409187,401259,392190,390721,380638,0,3,2,5,8,6,16,22,4,19,35304390,10409769,7658484,7566169,4017422,3577631,2911353,2839547,2454981,2037392
2994,31,62,308,246,339,155,126,215,124,370,774043,540239,521409,491930,489825,486636,459653,453438,450947,445506,0,31,3,1,2,4,7,6,10,62,45520672,3626024,2887157,2684606,2265196,2051013,1635193,1446664,1287537,1255864
3005,256,178,186,24,266,23,179,69,349,8,340242,335320,332607,285092,281299,265719,260716,251913,248142,243280,0,1,3,8,7,4,6,11,2,23,20868912,5672284,4476231,3788921,3434109,2862986,1956351,1840171,1701117,1343362
3021,128,160,64,478,446,96,32,465,414,382,610596,598915,537469,520549,517547,499885,489445,466463,450740,450651,0,3,1,32,4,5,7,64,2,6,28906267,4124226,2266370,2244001,2229574,1734061,1640649,1593164,1491036,1425877
3037,218,384,766,768,767,386,769,603,93,605,736516,703945,651797,644626,632043,586629,574579,534939,528306,525026,0,2,1,5,7,8,18,6,20,9,42272234,18112240,10500634,8687360,5319009,4317873,4102708,3751725,3671058,3546522
3050,201,268,335,134,67,402,866,933,469,1000,2615549,2504991,2405191,2277671,2058605,1995191,1761831,1598273,1589427,1588413,0,67,6,4,7,5,134,1,29,68,104810987,10083609,8979861,7428593,6666292,6527432,5696979,4754862,4531516,4403723
3064,335,201,402,268,134,665,469,598,531,464,744361,655837,638908,621765,540413,491878,483235,482389,467634,451245,0,1,2,7,6,8,5,9,15,10,71406451,10410132,7045729,4848554,3644160,2639239,2628912,2408349,2190506,2117527
3084,142,70,248,35,497,71,297,427,158,39,438178,430321,408261,367636,356228,353820,352467,344029,337410,337374,0,1,6,3,8,13,4,9,12,14,27524072,8256351,5104518,4658452,3981144,3475388,3329245,3290790,2876586,2866947
3112,106,158,317,264,105,634,581,372,113,633,1043623,951935,880203,822931,808229,772031,749680,728925,727144,718523,0,1,4,5,2,8,23,21,15,52,105210664,11998844,10372730,9594760,7854359,6981584,5263039,4875943,4592840,4348633
3115,33,132,66,99,394,361,328,165,198,369,812924,751112,727279,713192,660367,576738,567322,512817,507084,498038,0,3,1,33,4,2,6,5,66,34,33436599,5622026,4647646,4351625,4247902,4088103,3150144,2747163,2354621,2279075
3137,48,72,96,24,120,122,219,214,73,238,694328,617328,554284,513909,513639,472756,463595,427658,416353,411966,0,3,24,2,5,48,6,9,4,11,27709545,3177082,2433783,2258739,1989660,1604684,1583565,1489241,1482444,1201254
3143,156,52,130,26,78,104,388,180,378,154,241139,238998,232207,201211,199241,194838,179904,179219,165654,155790,0,1,3,5,4,2,7,26,6,9,27397695,4281228,3140444,2274651,2086890,1814238,1200821,1076461,1053923,1037394
3161,284,57,28,29,85,256,398,138,260,243,425717,410700,409977,400394,394773,384746,375843,368393,353970,350817,0,1,4,2,11,6,16,5,3,7,36115982,6657079,6185629,5517245,3648937,3287942,3048705,2659154,2625725,2531087
3166,0,434,736,801,917,244,184,571,793,926,901509,755018,743021,699896,683930,683646,627179,618614,612250,610716,0,1,2,11,14,3,7,21,5,12,92227306,18309097,12282769,9554018,8698853,8525211,8103743,6882449,6297171,6283416
3189,264,531,512,69,377,488,337,8,67,151,402432,400139,390858,381562,370452,369441,369282,365304,356416,340590,0,1,2,8,4,5,6,7,10,3,38750388,8058139,6642720,6186364,5666932,5273460,5136768,3377423,3127308,2566665
3229,73,37,43,262,450,368,115,187,373,75,607061,522308,500384,494317,484835,471634,454678,451517,450442,448917,0,4,5,1,2,13,7,6,3,12,53691387,7520412,6367128,5937930,4763199,4358856,4079424,3996695,3991060,3513591
3230,137,320,503,641,274,183,366,369,46,281,933426,754003,735947,659134,643431,639018,623636,582739,578643,562460,0,1,3,7,8,2,4,11,15,9,55461108,8423433,7986515,6892796,6297122,5675932,5254826,4525524,4248522,4237633
3249,78,52,284,104,26,156,180,310,258,206,742710,705406,475161,455526,454276,418095,417147,415682,400615,387606,0,1,3,2,26,5,7,52,6,8,27449464,3454685,3316411,2518016,1990337,1986065,1792033,1716544,1274127,1271598
3273,36,108,72,144,73,219,502,180,466,402,2103134,1701944,1583382,1433492,1246387,1144072,1133289,1124699,1122210,1118497,0,1,36,4,2,37,72,3,6,12,43423843,12455231,10901321,6856468,5445741,4599002,4225475,3974880,3501527,3428006
3293,48,80,175,32,96,64,143,191,159,16,786287,776940,753101,736091,647335,637441,631348,618608,583094,562842,0,2,16,3,4,32,15,48,1,7,30201526,3578308,3301751,3149137,2402215,1982675,1358745,1166079,1142124,1130050
3329,104,78,130,52,362,156,336,180,388,206,615313,564483,553060,488002,390532,388641,358115,358108,350887,343513,0,2,5,9,4,3,26,52,78,14,26702594,3148361,2706271,1797599,1706306,1268364,1227172,1223509,985573,948292
3353,342,228,56,390,163,360,361,312,79,70,500067,443609,436366,400348,394721,391530,384686,368254,363441,353803,0,1,3,6,2,9,5,7,8,15,32985804,7443494,6701994,3170895,3138824,3050891,2987522,2609363,2227812,2020051
3354,366,305,183,244,122,61,427,483,422,910,708225,703060,684532,647302,545559,509420,440891,430924,412251,411179,0,1,6,61,7,2,12,10,5,8,49011456,6908457,3447339,2365903,2298661,1970420,1902302,1784238,1563199,1503513
3390,96,24,120,48,72,262,238,168,286,98,494663,441139,423678,413036,367802,298123,286181,282601,278472,261405,0,2,3,4,24,5,7,6,48,1,32448811,4154507,3101601,2142531,2020467,1922381,1698316,1553040,1274092,1242303
3403,0,174,268,63,70,212,155,19,20,213,323544,322482,311859,310123,270515,269135,266823,266732,256509,251124,0,4,3,5,7,2,6,20,18,16,27952516,4945758,3216011,2898932,2848077,2018464,1733938,1543359,1399395,1289186
3418,164,55,80,137,125,294,155,246,303,352,640068,555742,539951,489931,465853,465843,454182,449917,446775,437283,0,1,6,2,7,11,10,4,3,8,37479750,6054508,5893722,5814425,5735046,3382472,3207526,2998562,2978418,2391893
3448,274,122,183,152,335,396,92,119,299,386,525863,523438,480155,469298,450840,447283,412028,395326,379528,374087,0,3,10,9,8,13,5,2,1,6,33359953,7066901,3932116,3700718,3622102,2702806,2638212,2625660,2480389,2041140
3455,99,66,134,361,132,201,328,369,394,436,1288232,1263525,924297,914015,877770,836000,833062,832085,813051,788053,0,1,4,6,2,33,66,3,10,7,51432836,10994450,5389764,5166517,4679684,3482616,3080711,3009152,2704063,2698135
3460,41,163,183,61,223,102,101,285,273,198,461005,427034,385528,370906,359493,339121,330946,327691,306716,305668,0,1,2,9,6,3,7,8,4,20,23063158,6908364,3470905,3333395,2769444,2460004,2069281,1803639,1410191,1283696
3489,144,192,96,48,240,341,524,572,146,476,882780,840108,786538,731291,632872,490469,478835,473711,462418,438291,0,2,3,48,8,6,7,9,4,96,61466007,4312009,3885971,3527958,2849864,2557111,2339423,2223315,2010576,1897187
3556,32,16,48,80,111,159,143,64,207,127,297457,272933,265106,248975,241549,231858,220624,218322,194783,192993,0,2,1,3,6,16,4,32,5,10,15937753,2698825,1954973,1730821,1623179,1474283,1033073,697749,596370,556533
3562,383,29,118,326,408,352,189,233,290,381,520945,520359,504460,494571,490475,482728,481906,481147,467516,451975,0,5,8,3,1,9,12,6,7,17,48045297,6352979,6008150,5925618,5191205,4117842,3705975,3375297,3102630,2702939
3608,308,367,476,372,730,475,159,388,636,378,598559,569346,547518,543862,524331,511517,496450,486234,478384,465108,0,1,2,5,3,4,9,7,16,15,65189342,11089489,7568033,6724936,5746377,5477986,5127732,5097667,5064191,4995001
3629,710,775,840,645,905,580,842,943,970,195,1016030,1002655,933822,922737,829593,756319,710984,700637,690934,668267,0,8,6,7,4,3,65,11,2,10,49590073,3067973,2964845,2713592,2623687,2529023,2396289,2346669,2144607,2038611
3637,152,114,38,190,76,228,530,568,266,492,684185,655421,601332,571551,525517,499590,451742,445345,421032,377572,0,1,7,4,2,5,38,6,10,3,60537221,4749688,3515846,3339957,3168889,2922153,2800422,2500751,2428011,2365131
3664,227,293,261,33,98,65,229,423,364,66,587136,558282,543192,505252,494218,491392,467060,453613,448000,447003,0,1,7,11,4,8,6,5,9,10,57650427,9594340,7251117,4055107,3929851,3695089,3662878,3290509,2791087,2764371
3674,276,350,70,701,911,981,207,420,581,280,1207075,1168397,1142457,1053781,1036255,1027731,1014556,968754,959203,917144,0,2,8,1,6,13,4,10,18,3,127851527,13974168,11550153,10998130,10839830,9831250,8722235,7632684,7002109,6568633
3678,207,414,345,138,276,961,483,1030,892,1003,663873,637403,612946,608311,596046,440818,435434,411713,379500,370976,0,1,2,4,5,8,6,13,10,69,17922895,12611370,6835536,5974512,2877291,1950373,1814073,1663763,1529462,1510630
3679,120,80,160,200,397,40,320,437,157,398,638982,597049,525429,364846,339078,300739,270422,267569,244228,238378,0,2,4,5,40,7,1,6,15,14,39765688,4624383,3514207,2521950,2187990,2110439,1852495,1649483,1560485,1513682
3711,117,115,289,59,20,76,19,111,194,145,320224,303727,289588,284900,274670,265915,255330,242386,239233,238840,0,1,6,5,4,2,3,7,10,11,9450433,7792589,3310636,3148639,2171881,2082220,1871370,1851076,1527543,1453114
3747,110,165,55,330,436,381,656,491,385,711,686664,536029,446916,423827,391283,361275,351017,336465,334347,322766,0,1,4,3,7,55,110,11,6,8,28785828,3975978,2894015,2608912,2256730,2105017,1654885,1569882,1557120,1487356
3752,49,147,98,294,245,196,535,343,486,584,963413,923339,890055,664949,630421,609301,595834,577852,533574,527431,0,6,49,1,4,7,10,9,5,3,77054923,4800923,4395961,3895042,3881961,3606331,3475696,3368768,3069302,2589525
3754,170,136,68,102,34,204,238,406,272,372,967139,916082,906595,822153,732470,704074,703381,639890,626913,622892,0,5,4,6,2,34,3,13,7,68,45257192,4822160,4504243,4098141,3342929,3284331,3080746,2882695,2731437,2318256
3804,168,112,56,224,280,336,392,780,836,448,1855388,1815069,1654597,1632400,1523068,1289674,1165495,1117052,1075850,1060905,0,1,56,5,4,112,7,16,10,168,76641167,8415118,7915774,7287311,6873269,4669201,3381447,3358122,3297126,3269090
3834,142,213,284,71,497,633,568,562,988,917,1256591,1234933,983381,949489,703402,689923,689774,661083,630694,591019,0,71,1,12,142,11,8,9,4,7,54105354,4692675,4452580,3330727,3075126,2807383,2733246,2573394,2195861,2162155
3859,358,423,197,387,43,116,31,99,51,48,573812,495771,491303,452266,440738,438722,424833,424650,415743,412518,0,2,1,3,5,17,14,7,8,6,23816086,8530006,7968271,7955270,5081490,4194571,3269670,2986035,2974713,2868201
3862,139,52,102,330,80,173,51,76,253,198,553413,523655,508487,472155,466764,449075,445883,438665,434578,432015,0,3,1,8,6,7,5,14,4,10,35369145,7564404,5071748,3515800,2747361,2649642,2622582,2616702,2160946,1943953
3875,28,14,70,42,139,128,125,85,56,114,634779,533705,459973,438946,436418,422903,413012,386321,376954,357397,0,1,5,14,3,2,28,4,15,6,22155540,3888192,2641447,2406378,2406330,2304896,2028956,1470152,1326381,1195701
3906,17,34,152,118,85,69,186,169,68,135,751390,696268,545152,493108,493054,492468,470145,467626,446049,442614,0,17,2,1,6,4,34,8,7,5,33948142,3836447,3348801,2220944,1660936,1636533,1588867,1425340,1338840,1295754
3907,291,260,455,356,130,65,195,390,227,169,627901,622886,585856,541939,535203,531847,495702,486138,452841,436976,0,1,6,3,2,7,21,11,10,16,33974211,9562848,8479900,6633323,6418310,4567504,3288401,2709578,2501488,2399122
3916,30,75,149,164,60,45,194,179,188,203,334691,294498,271455,265235,258641,253283,237119,230078,175114,172663,0,2,1,3,15,30,16,14,6,45,8329339,2573487,2530102,1290394,843893,826602,646423,538343,537361,405764
3942,95,126,283,31,158,315,26,49,448,170,477159,463884,453147,447979,424180,419863,378779,377106,375691,374168,0,7,1,2,5,8,31,6,26,25,43061401,6595598,5982256,4758660,4533455,3191193,2908929,2313812,2308510,2299122
3953,54,72,215,233,125,36,197,107,90,143,499936,445703,439753,407420,384028,376897,374350,366075,363921,349767,0,3,2,7,6,4,18,5,9,20,28511450,6156675,3803384,2352463,2258380,1861820,1773622,1638687,1533130,1243363
3967,80,70,87,138,284,137,351,383,37,133,473699,464462,436130,423379,417518,412826,411562,406701,395863,388246,0,1,5,7,6,4,3,18,17,12,36402629,10814427,6234098,4805530,4355118,4019684,3702135,2780624,2731153,2688826
4033,75,50,273,175,248,100,298,323,198,150,206583,204644,179494,171848,171409,169510,168120,161973,157018,152225,0,3,2,5,4,7,1,8,25,6,23039140,2773065,1957058,1585055,1580415,1412147,1181885,1127206,898899,883834
4052,23,69,182,46,92,297,320,205,251,228,440791,414261,404934,400766,379637,367659,354303,352661,343727,343189,0,4,5,6,9,23,1,3,7,14,28218384,4517600,3545413,2497854,2271018,2220873,2159759,2001387,1405405,1095828
4079,183,912,283,764,124,0,856,497,681,367,797306,788816,774149,771110,764087,747402,737228,737004,731232,728412,0,4,2,7,6,11,1,10,5,19,84655938,15780522,9512740,8100888,7565128,7268560,6733480,6672727,6582838,5295537
4081,82,41,123,531,572,490,164,408,448,452,456519,375910,374052,361905,315174,313271,310594,293909,293286,292898,0,1,2,4,3,5,41,6,82,11,13814999,5269922,5241575,2989014,2494211,2424024,1808937,1374712,1134526,757618
4099,31,93,62,124,155,370,308,339,63,246,633466,559533,520474,479525,472618,463382,459754,458532,451657,429138,0,3,31,6,5,2,11,32,4,8,34558698,3709080,3105571,2265204,1884725,1850270,1756500,1656368,1499916,1429872
4116,128,181,48,86,57,198,138,14,196,98,399027,366251,332552,327319,311741,281581,274096,273906,273833,270352,0,1,2,5,4,14,11,16,13,6,19030587,4698591,3451295,2030157,1924846,1896851,1251501,1248219,1124993,999132
4127,439,438,250,109,440,215,441,161,147,95,293260,252869,246274,246049,227882,223520,222616,221147,219261,216772,0,2,1,4,5,7,9,10,6,28,14536105,9552001,8505874,3006892,2044180,1883480,1582541,1488092,1368261,1360500
4144,260,166,371,151,261,264,112,53,143,334,545748,496536,484746,458542,436609,431152,414397,413430,410049,408354,0,1,7,2,15,22,11,6,5,4,35870453,5362431,4255565,3714395,3342339,2982119,2949658,2923496,2830863,2826944
4190,152,552,568,530,190,415,153,76,492,378,314281,313080,284523,244157,237547,231912,229388,220678,213288,212389,0,1,2,4,7,5,3,10,6,11,35638606,3413600,2743186,2493783,1942137,1626127,1443268,960540,954487,810581
4259,112,56,168,224,336,668,280,392,556,739,1929757,1802792,1618346,1302009,1299608,1183172,1169897,1167781,1107372,1077060,0,56,1,112,57,9,8,24,15,11,95364322,10808172,8343268,5255163,4945227,4860890,4513707,3770375,3720684,3501865
4260,186,124,248,310,677,739,801,62,372,615,2191229,1985847,1968077,1462968,1271418,1260657,1231058,1156142,1135350,999875,0,1,62,124,2,9,186,11,3,8,53198940,7393178,5608101,4809140,4141600,4019632,3657257,3497090,3319110,3091072
4268,306,262,328,240,284,196,297,319,66,218,304773,258393,233962,233704,230858,230427,223722,219809,215876,211582,0,3,1,4,2,6,7,22,10,11,24233996,3382061,2451580,2256704,2251290,1749163,1603520,1219046,1016385,995602
4293,310,483,103,138,242,414,311,207,172,276,821328,778863,777038,751630,691275,676771,669040,667716,649266,594399,0,1,4,2,6,7,10,16,25,34,44471373,11526064,6713914,6011353,4834810,4774595,2949737,2701269,2613385,2565027
4320,59,177,354,118,147,383,353,265,206,236,1031549,805853,770141,766615,712712,692540,664559,648536,635608,570486,0,3,1,5,9,2,14,8,30,17,34781191,7781369,4430057,4353445,4296412,3658085,3544990,3317073,3307723,3114292
4337,495,619,433,805,371,557,62,248,124,310,1300973,1288446,1230034,1208749,1175181,1106687,1075182,1026066,1004658,996145,0,6,1,3,7,35,20,10,17,12,108471848,13614404,10061545,8992110,7014235,6212912,5971219,5606737,5464142,4884048
4342,348,54,414,304,393,328,89,396,115,129,504200,500993,472746,456210,451701,450572,443439,421609,419389,405554,0,1,3,7,2,8,5,18,10,11,62331505,9597347,6223588,4840779,4440760,4301088,4234914,3799009,3154502,3108346
4354,139,267,205,140,165,63,348,211,138,295,451378,448140,430756,419961,417268,396317,387439,380971,368184,362207,0,1,3,4,2,6,7,12,11,16,32955431,6325458,5026034,4420935,4001405,3233486,2640037,2630452,2428788,2391304
