4413,12,14,10,8,13,11,7,5,9,6,68438,65153,63963,50653,46804,37855,37285,36529,35260,30747,0,1,3,5,10,7,8,14,12,6,957042,133486,61054,44114,39147,37790,34570,32982,30640,29030,10,12,8,5,3,1,6,7,9,4,57195,56857,52027,43461,42940,40512,39835,39607,32146,24132,0,1,3,5,8,10,6,4,12,7,885259,183904,62312,42625,34000,32033,30356,29758,28327,27604,7,9,5,11,3,13,12,14,1,10,52367,52181,49375,48693,45114,44520,42722,42080,41590,40102,0,1,3,5,7,9,11,8,12,13,1049618,206415,74334,51799,39390,33562,26831,23806,23265,23084,12,10,14,8,5,3,7,1,6,9,58045,56601,56510,49633,43928,43193,41174,40964,37097,34707,0,1,3,5,8,10,12,6,7,14,1040135,197395,68343,45356,34452,31899,31001,30486,29652,28292,8,12,10,14,3,6,1,13,7,4,62983,58930,57134,47951,44507,41667,40696,36875,32707,32326,0,1,3,8,4,6,10,5,2,12,1026936,202605,77713,41322,39546,38239,36037,30213,30008,29213,8,13,6,10,1,11,3,4,12,9,84527,79342,78840,72748,66574,66190,58864,57344,49896,42573,0,1,3,2,4,6,8,5,11,10,1209923,325510,90309,76152,73596,63415,61509,47639,40015,37382,13,11,8,6,9,10,1,4,3,14,69681,67992,60658,58258,45770,40605,39183,39143,36288,30071,0,1,2,4,3,6,11,8,9,13,1087749,271896,86656,70204,64829,55829,35590,34820,34329,29895,9,10,12,13,6,7,3,11,8,0,46517,45007,44534,43484,41858,39010,33585,32541,31498,29314,0,1,2,5,8,4,11,9,12,6,923979,142088,97701,52737,38983,30180,27587,27246,26157,24494,7,10,12,4,9,13,1,2,6,5,66314,64941,62530,57332,51766,49385,46539,38941,34611,32942,0,1,2,4,7,10,5,12,9,13,1080620,232251,93519,74785,53381,41395,29609,29300,29261,29252,12,11,13,10,5,4,14,6,9,3,50127,48543,45557,42287,38994,38483,36493,35824,34145,33911,0,2,1,5,3,4,12,6,9,11,993742,90895,86164,51418,49276,43751,32529,29362,27102,26282,8,11,13,7,2,14,4,10,5,1,63130,62893,60230,57243,50013,48905,47512,43999,42343,33480,0,1,2,4,7,13,8,5,10,3,951072,174548,112499,71169,51048,34718,34566,33016,32242,30419
4414,5,3,2,11,4,13,12,6,10,7,26419,22831,19764,18734,18181,17289,16309,14743,14485,13520,0,2,1,3,6,4,7,5,10,14,1379983,120987,119313,47570,32353,31627,18839,18430,17483,16311,5,7,4,13,10,8,12,2,6,3,19708,19051,17812,17382,16299,15751,13581,11272,11054,10400,0,2,4,5,3,1,7,10,8,12,1154805,24050,24024,19104,18720,17352,11296,10672,10466,8330,5,7,9,3,14,4,6,12,2,11,22548,22452,15729,15292,13661,12844,10927,9959,9937,9937,0,1,3,5,2,4,7,6,9,14,1368578,32592,26892,24041,21774,17450,16320,9828,9815,7103,6,7,9,14,8,4,11,13,12,5,17705,16934,16724,16570,14043,13376,13320,12828,12193,11952,0,1,6,3,7,2,4,5,8,9,1238303,37082,16242,15299,14682,13520,13095,10996,10742,9976,6,5,7,14,9,10,4,2,13,1,22224,17407,16878,15402,15015,14209,12373,12252,11664,11353,0,1,2,6,5,7,3,4,9,14,1227130,69516,32952,19900,15460,15047,14323,12577,10509,8460,7,4,12,10,6,9,1,5,13,3,29325,28814,21679,21261,21176,18961,18734,18106,16049,15075,0,1,2,4,3,7,5,6,9,8,1280686,57015,36551,35101,30242,18138,18017,15138,12823,11937,7,6,8,4,10,1,2,5,11,12,25207,18225,15701,15023,14074,13947,13187,12278,10122,9906,0,1,2,7,6,3,8,4,5,10,1107014,97306,38047,23481,15316,15149,13088,12009,9124,8068,14,13,6,9,7,8,3,12,5,2,20521,20252,18529,16757,16699,16219,15166,13225,12243,12117,0,2,1,3,6,7,8,5,9,14,953556,40903,32938,30302,21408,20071,16721,13570,12335,11500,7,6,3,4,13,10,5,14,8,2,19565,18485,17001,15544,13537,13397,12510,12301,11742,9525,0,3,1,4,5,6,2,10,13,11,839690,34143,30890,28763,18845,16454,11485,11362,9175,8907,8,9,7,5,6,4,10,3,11,12,21443,20156,19428,17513,17395,16728,15758,12342,11640,7865,0,6,5,7,1,4,8,2,3,9,875772,19258,18323,17757,15886,15170,14790,13007,12450,10915,5,8,4,7,6,2,3,11,12,14,19619,18892,15515,15308,13546,13172,12947,12000,10724,10022,0,2,1,3,5,8,7,4,6,14,853754,32647,20597,20200,14052,11698,10934,10623,8501,4148
4415,11,2,12,7,6,8,5,10,3,13,54050,46018,42911,37510,37130,36713,32611,31879,24621,19885,0,1,2,5,4,3,8,6,10,12,1578196,142169,89823,48660,37651,36670,33724,31575,26146,26113,10,4,5,3,9,11,8,6,7,2,32924,31483,31279,30553,29801,29583,28600,26811,26364,25003,0,2,1,3,5,6,10,4,7,9,1287667,77710,55649,53624,30999,30159,24228,24061,20508,18784,11,4,3,6,8,10,9,13,5,14,37286,36463,35117,33100,31813,31632,30745,29032,26242,21134,0,1,3,4,2,6,5,8,11,9,1588073,96196,58341,46487,41781,28818,27250,21996,20640,19577,9,8,6,7,4,11,3,12,14,1,35298,34655,34623,34200,30682,30339,28722,27947,21493,21100,0,1,2,3,4,6,7,8,11,5,1615166,98468,64455,56129,35162,32891,26484,18459,16881,16372,9,7,12,6,1,11,4,10,3,14,45684,38846,35673,31561,31384,30507,29794,27742,27330,27306,0,1,3,4,9,7,2,6,5,12,1834654,157212,44288,38649,29424,29291,28518,27376,24296,19219,7,4,10,9,12,6,1,5,8,2,66083,56115,55169,55096,47145,45112,38940,36469,34376,33132,0,1,2,4,7,3,6,5,10,9,1871390,175761,91628,63618,51767,43337,40738,36045,34162,31078,7,4,10,13,8,9,2,12,1,11,47220,40111,37944,36651,31924,30293,27004,25613,24598,22813,0,1,2,4,3,7,5,8,13,10,1863548,127527,66212,53775,35163,34287,25487,20911,19554,18793,11,8,7,5,2,1,4,10,14,12,51220,48021,41922,36469,36193,34962,32015,31958,31576,29706,0,1,2,4,5,8,7,11,14,10,1773334,210584,72822,46311,45357,35420,23727,21334,21323,20285,5,12,8,1,2,9,11,14,6,4,45527,44561,42327,39637,37056,35082,35009,30696,30394,26673,0,1,5,3,2,4,8,12,9,14,1372948,259842,58439,53832,49403,36634,35762,30843,26484,22521,8,12,9,5,10,6,4,13,1,11,40473,40044,38400,34664,31515,30372,23389,23276,21984,21289,0,1,2,5,4,3,6,8,9,12,1091195,115783,51429,39011,31820,30789,27159,24183,21001,19514,5,9,6,8,10,2,11,12,7,14,39112,37772,34008,32322,30328,29459,25075,24370,24319,22487,0,1,2,5,3,6,9,8,7,10,1152128,93807,78543,36446,32321,31169,21415,20186,19654,19268
4423,2,4,12,6,10,11,8,5,9,3,72260,71840,66040,65109,64126,49978,49458,38467,32585,30132,0,1,4,2,3,6,8,13,11,14,1678656,161914,132497,127706,96411,80592,46978,41110,37098,36042,2,11,7,8,1,10,5,9,12,4,109561,102103,79970,76348,76152,70276,63591,45997,44429,32455,0,1,2,4,6,9,5,3,7,10,1495185,574659,151047,131848,120719,84075,81858,79633,75585,52176,6,0,10,4,11,12,5,9,1,14,61321,61049,58581,48000,46028,45495,45248,44943,39364,33823,0,1,2,6,5,11,9,4,7,3,2148836,292274,80029,65921,51137,43599,42582,41865,39775,38742,7,10,3,6,11,4,9,13,8,2,144213,110739,94025,84343,83575,69980,64655,61195,36343,30002,0,1,2,3,11,5,6,8,4,7,2543742,417015,227310,142991,83572,81055,77808,77155,59669,56292,10,2,9,8,3,5,11,4,13,12,79576,78608,75951,71605,62047,56862,53817,49469,47289,47147,0,1,2,3,5,4,8,6,10,9,2161498,196452,157983,141854,85825,67079,44555,35978,35329,31348,3,1,5,7,4,11,13,9,8,0,92079,84191,83567,74924,72063,68970,66271,65142,54138,52887,0,1,2,3,13,9,4,7,14,8,1972736,502610,192315,182610,71439,68422,67493,59246,47893,45275,8,5,11,10,2,7,13,14,4,1,71128,66243,61612,57386,51116,51000,42584,39930,34375,29634,0,1,2,5,6,10,7,3,9,14,1884633,289700,242224,116643,96430,80699,78310,74295,59824,56207,2,6,7,11,10,3,12,1,8,14,56100,45986,43702,39385,37632,36220,33320,31813,30444,24586,0,1,2,3,6,7,11,10,4,8,1469954,161704,144603,63162,41779,35125,23109,23017,22405,22088,7,8,12,3,11,14,13,4,1,2,50288,50193,50179,46231,37191,35184,33713,33595,32834,30820,0,1,4,2,3,6,7,8,11,14,1498469,254695,65761,61293,59557,35044,34786,32360,31424,28120,9,1,8,6,5,2,12,13,11,4,52481,50952,48397,46685,44609,44200,43352,43139,29299,25982,0,2,1,4,3,8,5,14,10,11,1456952,162383,161159,90158,50660,39993,33102,31940,30970,29823,1,11,9,8,2,12,4,6,14,10,63941,58665,54829,50526,46855,43915,36882,36780,30408,30298,0,1,2,6,4,11,3,5,12,9,756783,321953,137169,50234,45838,43420,41239,35488,31632,25845
4427,6,4,13,8,14,3,11,2,1,5,19996,18151,15907,15670,12173,11448,11087,10816,10734,10675,0,1,2,3,6,5,4,8,12,11,489851,55645,51442,14949,14798,13016,10587,10247,9678,7989,5,4,13,6,3,12,7,2,11,8,14879,14580,14175,13649,12867,12105,11095,10064,8999,7806,0,3,4,2,5,1,6,12,11,13,433740,25223,22301,22165,15373,13450,8009,7997,7389,6449,14,13,12,5,6,4,11,7,3,8,20487,18274,15285,12920,12606,12152,12078,11359,10356,9710,0,1,2,3,4,5,6,14,7,13,455087,28250,23735,18059,13488,11483,10869,10456,9795,8655,6,7,14,2,3,11,5,1,10,8,20639,20035,18458,17523,14248,13296,12942,12125,11355,11145,0,1,2,3,6,7,5,14,8,10,401777,72544,44754,18473,18343,17292,10236,9550,7462,7028,5,6,4,14,7,3,13,8,2,12,14924,14546,14071,13587,12950,12147,11379,10388,9438,8450,0,3,4,2,5,1,6,13,14,12,476771,24986,24058,20865,19029,12404,12087,8060,7181,7107,13,12,14,11,7,8,6,3,2,5,29145,27810,26077,20902,20801,18334,17917,15001,14633,12973,0,1,2,3,7,8,6,14,13,12,416558,62032,42492,22186,17806,14864,14614,14511,14437,12552,6,7,5,8,4,12,9,13,11,10,22995,22233,20564,18842,15415,14665,14619,13934,13371,12437,0,6,5,7,8,4,1,9,10,3,237334,22328,20492,20327,15806,14948,11821,11076,8413,7879,5,14,7,2,4,8,11,1,12,10,21380,21088,17395,16719,16146,15854,13270,9986,9962,9363,0,1,2,5,4,7,3,8,14,6,326129,55261,45796,19911,17330,15364,13830,12697,10913,7011,5,6,14,4,13,7,3,12,2,8,14936,14294,14274,14269,12431,12421,12404,9648,9635,9622,0,3,4,2,5,1,6,13,12,14,279770,25127,23577,21317,17907,12756,10706,7879,7655,6304,5,8,2,6,13,12,9,3,4,1,21653,16592,16437,15375,15035,14698,11794,11766,10359,8526,0,1,2,5,3,6,8,4,9,7,407227,45989,43331,21211,20403,13309,12313,10724,8277,7605,5,6,14,4,13,7,3,12,2,8,14942,14305,14271,14261,12440,12422,12394,9658,9635,9611,0,3,4,2,5,1,6,13,12,14,366317,25122,23582,21306,17918,12745,10714,7889,7667,6304
4447,2,3,7,14,13,6,8,4,9,12,73763,68754,65580,62122,60783,55787,48501,43450,42772,35940,0,2,3,7,4,5,8,6,13,1,1598166,199944,153653,67131,55283,52558,49089,46263,44041,42684,1,13,4,10,6,8,5,9,0,2,48339,48339,44589,44589,29622,29622,28439,28439,22005,7284,0,1,4,5,3,10,2,6,13,9,1237654,201287,50227,44545,35171,33643,32999,29735,19115,19069,2,6,10,14,13,9,5,1,3,7,54790,54048,53314,51099,49738,46084,44318,39253,37442,30941,0,1,2,3,5,6,9,10,13,14,1698996,213681,124384,68254,50582,44613,32016,30306,27008,26550,6,12,0,11,7,1,5,13,2,14,29292,29100,28981,27046,26971,26891,26769,26720,21798,21680,0,1,2,3,4,7,8,6,12,13,1236950,176116,119650,73390,42334,40722,31079,29226,29017,26206,1,12,14,6,4,7,9,10,8,3,27491,27176,25390,24320,21861,19575,18925,17344,16372,15920,0,1,2,3,4,6,7,12,14,8,882162,132696,34862,32013,26761,21416,15374,14936,13571,13311,6,9,5,10,2,13,7,8,1,14,42632,42632,39995,39995,36239,36239,32009,32009,29309,29309,0,1,2,3,6,5,4,8,10,13,1395078,228915,63383,58962,50150,39995,35360,34022,27629,26197,0,5,10,11,6,1,4,9,14,12,21991,21913,21680,20765,20098,19308,18411,17430,16392,15335,0,1,2,3,4,5,10,9,8,7,1227703,122811,80659,57071,48894,26776,24549,23742,18092,15634,8,5,1,12,4,14,10,11,3,7,22252,17886,17854,17844,16239,14783,13855,12229,10682,10280,0,1,2,5,3,4,10,6,14,8,821688,95713,28294,18724,17839,17752,12693,11870,10428,9144,11,7,12,8,14,4,0,3,10,1,12577,10804,9812,9522,9176,9147,8729,8421,7590,5718,0,1,4,2,3,5,7,6,12,13,673447,66612,31085,29703,25371,18245,14605,12995,9858,7406,8,7,5,11,6,4,9,10,12,14,41626,40296,37659,35044,34103,32132,29322,28577,27322,22942,0,1,2,4,3,5,8,7,9,11,791680,82300,50036,38151,32617,32421,29756,26852,23697,22056,1,10,2,0,11,9,8,12,13,7,64141,58180,53403,52920,51620,47480,44002,43341,42764,33394,0,1,2,3,8,5,12,9,4,11,893332,344520,206863,63995,63278,63237,45665,44237,40677,39463
4448,0,1,4,3,12,8,11,2,13,14,54202,35734,33116,31706,28439,28087,26730,20466,14173,14168,0,1,2,3,4,6,8,13,7,5,2290806,235707,110983,91309,65014,51763,37999,33831,30201,27870,8,4,12,0,1,11,5,13,7,3,34574,32624,29326,28365,25867,25597,24007,23309,20773,20556,0,1,2,6,3,5,7,10,9,4,1831862,97423,54227,34049,30844,26078,20370,19273,15986,15771,1,12,10,8,3,14,6,5,4,7,22373,22325,22311,22004,21416,20738,20158,19705,18622,17856,0,1,2,3,6,7,11,12,10,8,1940647,122821,81217,55322,29672,25776,18142,16851,16799,14480,8,12,1,7,3,11,2,5,9,14,45073,42223,39066,38170,34207,28523,27577,23577,23410,21666,0,1,2,4,5,6,14,9,3,11,1532979,165213,49185,41336,40884,39696,25447,22747,15513,10550,0,1,2,3,4,5,6,7,8,9,33686,33413,32828,32319,31901,31216,30050,28647,27414,26422,0,1,2,3,4,9,8,5,10,7,2045538,165250,143102,110197,71713,37979,36137,33444,31144,23575,0,14,2,4,12,7,10,9,3,13,60594,59951,51385,47516,40971,40801,39772,39433,34174,28285,0,1,3,4,2,5,11,8,6,12,2570750,249405,86377,54162,49582,35381,30095,28659,24241,20332,13,11,6,9,4,14,8,7,2,12,48519,44976,38778,36878,36675,36141,33103,27861,26990,25068,0,1,2,5,12,3,6,10,8,14,1997208,197675,45318,41838,36590,33973,33196,28086,26982,23398,12,5,3,4,10,11,2,14,13,7,33418,30588,28866,28155,27762,25995,25696,25126,23027,22157,0,1,3,4,2,5,11,6,12,13,2018639,72567,64877,56272,55242,33183,24101,22096,20437,18606,7,8,2,13,3,12,0,5,10,1,23229,23229,23131,23131,22809,22809,13935,13557,13557,8609,0,1,2,3,4,6,7,8,14,9,2090693,80508,41688,29800,26892,18734,14108,11901,11226,10221,13,1,4,10,7,2,12,6,8,5,31613,31563,29534,26651,24472,23612,18074,14891,14210,13979,0,1,2,4,3,7,10,13,5,6,2210539,166959,56412,35409,21978,18146,16981,16033,12753,11064,8,7,9,6,10,5,11,4,12,3,22904,22743,22430,21993,21340,20755,19732,19184,17801,17489,0,1,2,3,4,5,6,7,8,9,2319494,36500,35939,35006,33706,32044,30031,27680,25010,22044
4456,12,8,4,5,11,10,13,6,1,14,45959,27576,25598,22858,22022,21983,20023,18822,15380,15315,0,1,4,5,2,10,12,6,8,11,1169288,110197,48122,39346,33251,22364,19930,19084,15190,13843,1,12,3,10,5,8,7,6,9,4,21269,20806,20321,19801,18707,17988,16731,15561,14529,13098,0,1,3,2,4,5,10,12,11,8,1011101,72398,44934,41451,25407,23962,16823,12569,12127,11057,1,3,14,13,12,0,5,2,11,10,31343,26919,26482,22708,22002,21218,19204,19070,15446,14366,0,1,5,3,7,4,6,2,9,8,1413332,53832,27813,27453,24157,22500,20938,18764,18024,15416,1,14,3,12,5,10,7,8,6,9,18098,18098,17197,17197,15931,15931,14413,14413,12284,12284,0,1,3,2,5,4,8,9,14,10,1336394,72956,39851,34475,15931,15886,14024,11966,11656,11061,1,10,12,8,3,14,6,5,4,7,16514,16381,16268,15560,14890,14445,13775,12640,10571,9720,0,1,3,2,8,6,4,12,14,7,1613840,73408,34812,32750,14518,12352,10546,10125,9409,9380,3,10,14,9,4,8,7,2,1,13,75164,68429,67350,61680,53365,48472,46752,41411,40983,36484,0,2,1,4,3,9,8,5,10,11,1625373,187619,86288,85583,72795,47110,39487,34156,25419,23740,1,3,4,0,2,6,5,8,7,10,29920,27389,25337,25004,24969,24908,23808,22288,19355,18406,0,1,2,3,4,8,7,6,12,13,1585296,126495,93918,68461,27280,26399,26028,22185,17088,16440,3,5,1,11,7,9,13,12,14,10,26078,25529,24821,24104,23497,23176,22780,20129,19237,18701,0,1,2,4,3,5,6,10,12,11,1912903,97992,97516,63827,63515,40756,28112,25123,24529,22558,2,13,9,6,10,1,5,12,14,7,58990,57860,57740,55925,55351,52226,52044,47740,46740,44149,0,1,2,3,5,6,9,10,4,13,2450904,111331,70613,27754,24975,23588,17337,15006,14800,14657,1,13,2,14,4,0,3,11,12,6,17194,15850,14019,13398,13308,13115,12255,11413,10508,8877,0,1,2,4,5,3,12,13,6,9,1899684,122419,60544,24252,20740,12246,11849,11459,11310,11066,0,1,9,8,10,13,12,11,4,3,57617,54895,54657,53477,50831,47421,46960,42711,37763,35442,0,1,4,2,5,3,6,8,7,9,1326960,158901,81482,77143,75280,73880,54414,48242,40570,30868
4462,6,10,7,11,8,4,9,3,2,0,19299,17770,17541,17160,16341,14401,11067,10942,8335,7342,0,3,1,2,7,6,5,4,11,9,28820,25835,25047,24048,17747,13508,12985,11487,11429,9970,6,5,13,2,3,4,10,7,11,1,35867,34424,31670,29470,28492,27812,26510,24680,20595,19928,0,2,1,3,6,5,4,10,7,13,126446,78501,74049,45041,33244,32450,25394,17938,15006,14951,0,5,4,6,1,11,10,9,14,7,64842,59322,57384,44155,42567,42398,41568,40482,27409,24262,0,2,1,3,4,9,13,7,8,5,234369,123190,97692,75211,38364,35144,34735,34196,30581,27879,4,6,2,0,8,1,14,10,12,3,46951,45475,45097,43639,40471,39030,38154,35972,35954,35410,0,1,3,5,6,4,8,7,2,10,259731,29811,20144,13931,12874,11873,10644,8639,7888,6592,3,8,14,12,9,13,2,6,11,7,82901,82838,78543,72600,64303,63662,62859,62377,58267,54755,0,1,2,3,4,7,8,13,9,12,2551129,268615,182165,93452,80331,62826,46183,44666,35807,35355,4,11,3,12,5,10,2,13,0,7,144771,141186,131942,129144,110076,106033,84350,81523,71954,66809,0,3,1,2,4,10,9,8,11,5,1257838,326505,291648,270009,227678,98611,81960,81221,70816,62061,12,4,3,13,11,2,6,14,9,5,54535,52103,51832,47759,44463,44312,39685,38745,38534,37117,0,1,2,4,3,6,12,9,7,14,1094983,218151,101249,86036,80006,36783,36015,34638,34296,26806,12,2,7,3,5,9,0,14,10,11,116382,111142,90424,85998,81528,76026,73226,72254,63553,54227,0,2,1,3,4,12,5,9,7,6,2094103,358679,237184,231536,102913,92515,86051,79702,74244,63589,0,12,6,5,7,13,11,1,10,2,43499,41869,39029,38003,36825,35981,33875,33310,26378,25462,0,1,2,4,7,3,6,12,5,10,1721367,327378,141930,80060,59767,53562,42642,42210,35788,33094,0,10,11,1,9,12,2,8,13,3,21005,20948,20754,20373,19766,18938,17942,16848,15711,14548,0,1,2,4,3,7,10,5,12,8,884939,191259,66064,40445,26267,25474,24548,21482,17363,16842,2,13,0,9,12,10,4,7,11,6,123375,106697,84690,81369,78296,76252,60268,59670,57463,53460,0,1,3,2,6,7,9,5,10,12,2015823,229137,188559,137533,119426,116544,116131,108142,97692,96333
4467,8,5,11,14,2,9,12,1,13,10,22643,22173,21317,20657,20549,18812,17413,17051,13334,13310,0,1,2,3,4,6,9,8,5,11,643718,73589,36110,17385,16024,14847,14430,13648,13536,10037,2,11,10,5,1,4,13,8,3,6,21971,21088,19207,18582,15898,15135,14318,14219,13096,12300,0,1,2,3,5,4,10,8,6,11,671805,89490,42849,23306,19937,13552,11947,10660,9740,9301,9,12,5,13,1,11,8,2,6,3,21200,19754,19678,18154,15972,15354,15190,14206,12912,12772,0,1,2,3,5,6,9,8,4,13,956022,103914,32938,19699,15842,15698,14437,13487,13420,11500,8,2,12,13,3,11,7,1,9,6,33597,30246,29043,27331,26993,23707,22823,22683,19113,15709,0,2,1,3,7,12,9,11,8,4,756967,93804,69318,44667,26139,18432,15424,15122,14116,12975,5,1,12,9,2,13,8,4,7,11,19877,18980,18732,18438,17671,17077,14746,13262,12954,12232,0,1,2,3,4,6,5,8,9,13,858986,125390,41278,19729,19007,16347,15135,13974,12320,11549,5,2,8,12,11,9,1,4,6,14,26035,25500,25378,25254,23437,23431,23221,20717,20617,20473,0,1,2,3,6,4,8,5,10,13,1198132,191709,49901,43146,31404,31178,28589,22835,17050,17017,2,11,3,12,1,7,6,14,10,8,46617,40655,38000,36394,35152,34836,34314,27758,27491,21299,0,2,1,3,7,12,8,4,14,13,905158,153552,123954,90285,39488,28639,24978,24119,21684,19833,2,8,6,12,4,10,9,5,0,11,23544,23406,23020,22435,18752,18687,15878,15343,14350,13248,0,1,3,5,2,9,4,7,8,13,960390,104689,28456,25965,24312,16590,13273,13111,11874,10157,8,5,9,12,4,1,13,0,14,3,26369,26044,24618,23714,21285,19876,17675,15994,15344,11185,0,2,1,3,6,5,7,4,11,8,880488,61580,58449,22393,18901,17475,16175,15359,13564,10868,9,5,8,12,2,6,1,13,4,11,20443,20055,19082,18549,16791,16641,14241,14054,13680,13630,0,1,2,6,3,4,8,5,9,11,972174,107315,36126,21130,20724,19557,17448,16110,14046,10819,12,9,11,8,14,13,10,6,5,7,31229,29052,26679,24643,24173,24014,22649,19187,16515,15726,0,1,3,5,2,9,12,7,14,11,941055,27603,24187,22462,20175,19246,18810,15957,15048,14285
4473,9,4,10,11,6,3,7,12,8,14,35612,32746,28827,25568,25452,25447,24273,24193,22877,20806,0,1,2,4,3,9,5,6,10,11,1769472,75917,40784,34612,31273,15612,14463,13374,11984,11304,4,10,7,9,13,8,2,12,5,1,41352,39896,37850,29907,29840,29462,28237,24489,22822,21554,0,1,2,4,3,7,10,5,8,9,1679729,96277,62536,48324,31003,26313,22425,22039,18549,18031,10,4,7,13,2,12,1,5,9,8,46150,45390,41155,35962,29799,28818,27611,27029,25162,24463,0,1,2,4,7,5,10,3,6,13,1893362,136384,72991,58456,30833,29229,27880,24725,20865,17851,4,7,10,9,12,6,5,2,8,1,40756,39509,39014,36523,32290,29645,25182,24739,22841,20279,0,1,2,4,7,3,5,6,10,9,1720692,97278,58974,50473,29173,28839,25820,25122,22874,22765,9,4,6,12,14,7,11,1,10,3,43206,42732,38031,36952,31439,30960,30303,27604,26515,24267,0,1,2,4,3,6,9,7,12,11,1822805,136302,60041,54160,40633,33286,27350,23794,19703,16833,11,6,9,4,14,1,3,2,7,8,62030,61523,59400,54599,51190,45568,44334,38831,37732,36081,0,1,2,3,4,6,9,11,7,14,1930185,217761,93464,71821,67082,52328,36735,33928,28258,25737,11,6,8,4,13,9,3,1,10,5,40678,39688,35666,35306,34321,33111,31543,27741,25896,24397,0,1,3,2,4,6,8,5,11,9,1825391,136052,53686,47042,44758,34356,25302,24152,22087,21401,10,8,3,12,5,6,1,14,4,7,45294,39986,38494,38472,37765,30901,30249,27861,25119,23317,0,1,3,5,2,4,6,8,10,12,1833289,150361,63605,39533,32527,31775,27462,27137,27018,20327,5,10,3,12,8,14,1,7,9,6,46547,46411,45919,42958,37993,37822,35986,35057,26423,23536,0,1,3,5,2,10,6,4,7,8,1704922,181523,69191,51676,30406,29855,24231,22050,21668,21491,5,3,11,9,7,1,12,13,10,14,46331,44510,38787,38393,37407,30216,29365,29038,28537,24939,0,1,3,5,7,9,4,11,10,12,1530162,156834,69207,52049,26091,24866,23481,22824,18096,16365,9,5,11,3,7,13,1,4,10,6,47790,46936,45559,45004,43531,38337,34104,13896,13578,10539,0,1,3,5,7,9,11,4,13,10,1397103,170540,68216,50701,30215,30048,25851,20987,17994,9826
4476,12,6,14,11,13,5,7,8,9,3,21036,21020,19047,17919,17832,16594,15900,15636,11835,11724,0,1,2,6,5,8,9,7,12,13,610584,78873,32480,20107,16625,16420,13857,11155,10239,9965,10,11,3,4,12,5,13,2,9,6,20762,20330,18721,18405,17591,17263,16565,16532,16417,14286,0,1,2,3,4,5,10,11,6,9,525464,39136,36138,29790,22591,16434,12053,11395,10662,9466,14,12,6,4,7,9,11,2,1,10,23374,20391,19515,19106,18687,16903,15363,14911,12651,11816,0,1,2,4,3,6,7,5,14,12,702197,62065,34788,27125,17645,16845,13786,12642,12090,11785,6,7,5,14,8,11,10,4,9,12,20653,19676,18460,16900,16366,15808,15453,15438,14503,14416,0,2,3,1,4,5,6,7,11,10,657622,25882,24597,22862,22374,20815,17484,12780,10188,9779,6,13,11,8,4,1,14,3,9,2,27575,25883,25221,21985,21844,17599,16736,15285,15102,14913,0,1,2,6,4,3,8,11,13,9,766760,100195,45647,24417,23621,19393,17339,12907,12554,11940,6,13,8,10,1,4,11,3,12,2,35765,35168,32220,27828,27197,26944,26586,25599,20724,17595,0,1,3,2,4,6,8,13,5,10,791968,126314,43379,40174,34540,30393,20949,18301,17620,16581,12,14,10,6,8,3,1,5,4,13,24469,23312,23273,23143,21802,19814,18133,16355,16099,14509,0,1,2,3,4,6,8,5,10,14,689204,107125,35614,28232,19493,19009,18404,17724,14091,13483,14,6,7,13,12,11,5,4,3,8,19080,17174,16627,16445,15900,15476,15254,13614,13553,13537,0,3,2,4,5,1,6,12,11,13,683717,30808,29973,26887,21786,20621,15198,11702,11165,11005,13,7,11,5,3,9,1,14,6,12,27740,26655,26256,26030,23948,22188,19618,10343,6930,6001,0,1,3,5,7,2,9,13,11,6,730453,109984,34375,23713,22727,20893,14878,13769,12321,6823,13,5,7,11,3,14,9,1,12,6,21225,21218,20837,20050,19622,17579,17115,15729,12931,11977,0,1,3,5,7,2,11,13,4,9,683339,76064,33149,22205,15783,14312,11286,11134,11050,10615,14,12,5,3,7,1,10,8,6,9,28152,21913,21436,20719,18064,17353,16972,16214,15833,13770,0,1,3,5,14,6,7,2,8,12,653034,87501,32643,20508,14497,14087,14042,11731,11337,11061
