account_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2236,120,179,74,52,148,166,102,62,64,46,202155,194816,183431,180093,167140,161498,161080,159900,158779,157631,0,1,3,6,5,7,8,4,2,13,4819482,2015893,1577282,1484518,1151288,845875,568915,471385,450878,438602
2245,49,86,145,74,71,59,107,24,179,50,130475,127279,124820,119839,118836,114450,113888,113844,113838,112325,0,1,2,4,3,5,6,7,8,12,15606558,2428163,1867959,1726288,1521692,1391484,931584,822943,653103,516308
2246,146,119,155,85,171,169,110,107,89,150,272121,270514,256841,253964,246832,243971,236042,235988,233768,227116,0,3,1,6,8,7,10,4,12,2,11735057,3969485,2192997,1110031,1016360,920973,914184,774264,744028,736930
2247,147,86,74,97,75,63,62,135,174,159,100994,100696,100463,98382,96643,95032,93491,93402,93021,90959,0,1,2,3,7,8,4,5,6,9,8484861,2178403,1556114,957375,635785,598471,530154,488927,458797,446249
2262,12,134,61,126,145,95,158,73,159,98,386553,351783,342919,328341,327151,316759,304555,288409,278756,274333,0,5,12,4,1,6,3,8,10,14,18534072,2867233,2132141,2094404,1488940,1458423,1281728,1228878,1114458,1009118
2268,24,12,48,73,60,146,131,61,143,134,485843,377957,325704,313038,299646,292735,268052,264875,262677,247784,0,12,2,1,24,3,4,48,36,19,22006113,1435747,1429979,1163720,932465,431295,425612,424977,380185,336430
2279,12,48,24,131,36,84,107,155,60,179,729286,616355,558215,520531,483849,483513,481232,447446,411081,397912,0,2,12,1,4,3,7,5,24,9,21706848,3419474,2965914,2371484,1446574,925203,815901,801466,769496,738914
2322,37,48,49,73,75,128,130,22,158,93,397165,314926,314010,293005,292928,279633,276691,272013,262887,261944,0,2,1,7,5,11,3,6,9,22,18956278,3973643,3553766,1757250,1473756,1163262,1041952,1010512,994318,877574
2334,143,155,167,131,179,174,162,119,107,150,228580,216278,189043,188501,180886,171768,168787,163462,160036,153322,0,1,2,3,4,14,48,36,7,5,11306649,1346286,560258,508927,493285,269441,222401,212497,206003,190808
2335,48,36,167,143,60,155,84,24,72,47,226634,202145,188824,178297,176069,149134,144940,144406,140193,139062,0,1,2,12,7,10,5,4,24,36,2173251,1450123,1033325,803692,541265,532742,513143,433008,334269,330415
2343,107,95,24,36,119,48,131,84,72,96,175818,168357,162572,161988,159138,143243,122964,121958,116419,110046,0,1,2,12,3,4,24,6,5,36,16591491,582354,538814,512310,484837,474062,368998,320069,318265,215643
2345,24,131,143,167,179,12,155,36,119,174,311481,253500,245049,245014,240214,226922,226133,225863,212999,207613,0,12,1,24,3,2,5,36,7,37,12290497,1055564,1004912,660690,524580,364590,347029,294893,286241,222940
2350,24,147,36,13,89,61,11,110,152,62,304399,300777,287844,276065,273430,273313,269349,248820,245977,242560,0,1,4,2,11,5,9,6,8,13,16211807,4897699,2336607,1896594,1779157,1510730,1172946,982460,916380,814598
2352,60,36,48,167,174,72,143,179,83,84,281827,252448,235618,225264,215060,191361,185824,184823,173234,170368,0,2,3,1,4,12,7,36,24,11,19783381,1087502,910214,680594,676363,620515,500852,372784,372527,335410
2361,155,119,107,167,24,162,60,174,12,150,132269,128632,127705,113542,111006,102085,92131,84887,81231,74405,0,1,12,24,6,4,5,13,3,7,9032616,703365,424362,262663,210889,190507,164934,148309,142401,136287
2413,12,36,60,143,97,119,167,73,72,95,205463,175144,119038,118193,108402,103014,102385,101372,98356,95922,0,12,2,3,5,6,4,1,36,13,11149810,1308666,1052893,719583,589645,542073,533797,477315,394642,374165
2419,24,113,171,49,139,96,121,77,173,21,358738,346207,323765,308364,297371,295733,278445,270658,270515,266385,0,1,2,3,5,4,6,11,7,13,22519243,5578445,3279151,2188099,1977270,1231761,1206627,1132437,1088238,1004813
2445,73,61,85,125,122,89,134,26,21,23,242546,240374,227945,215061,205743,200659,196266,194249,193655,193537,0,2,5,1,6,3,4,10,7,9,14877513,3605943,1856289,1705961,1155722,1145614,904585,867295,845677,754877
2456,95,119,48,72,60,84,131,107,36,83,390195,385188,381146,379347,356418,342487,300087,284013,264874,257541,0,1,12,2,5,3,6,7,36,10,15814452,1288002,1129663,1110806,953814,770394,609844,526283,422266,383610
2486,151,36,49,134,123,170,50,157,179,110,347404,293962,289980,288179,286694,280135,276893,269854,267827,265052,0,3,1,5,2,15,4,9,7,8,22667474,3849065,3395684,2191702,1664974,1184650,1123223,951779,943741,939762
2496,107,72,119,48,60,84,95,131,36,83,83414,80618,80532,78966,78868,76410,74943,71060,70309,69375,0,1,2,12,3,36,24,48,5,6,5967452,463642,203788,191591,189989,160401,129692,126007,124642,112384
2516,12,48,107,83,24,60,72,119,84,36,240988,214729,207070,203573,188577,183904,183829,182506,179318,175870,0,2,1,12,7,5,3,24,9,14,16075895,2199295,1439911,1232138,930804,762095,611636,585879,555265,549715
2545,48,108,167,12,107,179,36,60,155,24,169408,146922,137014,122843,121316,116543,115259,106544,103678,100472,0,1,2,3,7,5,11,12,8,15,8412281,2428165,1233841,581447,536704,500869,493499,469708,311213,303161
2572,24,36,12,119,174,95,48,107,179,167,750586,514919,496716,491510,485522,468034,462416,429668,427900,413669,0,2,12,24,8,9,36,3,4,11,21379256,3088190,2419094,2005355,1489201,1238627,1055335,1040508,1032771,975094
2580,131,95,72,84,119,48,60,24,90,82,96532,92547,85490,80271,79557,79284,72355,70869,69890,68392,0,2,1,6,12,8,3,10,7,9,18916346,1773366,1083552,788165,732673,491253,376855,326378,296101,290131
2622,36,48,131,119,143,155,24,60,59,150,229710,223047,163655,162197,141896,129826,129384,129121,114848,113474,0,1,3,2,4,12,36,24,8,9,12000306,2329831,630819,566561,387915,352661,345940,311439,306751,296978
2694,131,143,24,179,36,60,95,174,167,48,217622,216412,214806,214277,205836,195765,195415,191966,190653,173638,0,1,2,4,12,7,24,36,13,8,20397935,1255966,1056973,615479,592660,437244,408437,293997,225809,187003
2699,12,48,24,143,107,131,119,167,73,83,708746,552951,540122,436693,412611,386694,386661,380980,376414,361183,0,12,1,3,2,4,5,24,6,7,20627265,3470063,3150145,2810608,2532461,1470920,1340368,1312844,977352,819020
2705,167,119,131,155,143,179,107,162,150,174,247460,242457,237495,235060,232276,206645,188563,183239,181388,172567,0,6,2,1,4,12,3,9,24,7,12910430,800681,735028,534784,483141,452897,441647,348687,339277,239205
2720,73,49,85,60,80,97,95,134,57,159,369992,354944,343580,342776,335075,330503,325803,321953,308991,304932,0,4,1,3,11,8,9,5,15,6,22242166,2971639,2852995,2604369,2478701,2066151,1504315,1348103,1277204,1205534
2725,12,48,36,24,84,167,119,72,61,158,368460,310025,241277,236079,204480,202786,201483,199994,198950,196654,0,12,1,4,2,3,24,6,48,36,18372085,1957940,910583,885956,796412,687893,614117,511567,414590,376696
2728,37,25,109,12,97,133,122,77,22,110,323719,313011,260579,254502,251625,250664,242971,240277,232765,229363,0,1,2,12,6,4,3,8,22,25,17400437,1495505,1201653,1196066,930724,790996,743379,742549,660059,643905
2753,60,36,72,48,84,107,95,119,61,83,280822,268803,267070,249947,243071,226526,221422,220022,216133,212865,0,2,12,1,3,5,24,4,36,10,9810260,883687,769051,768554,696730,626594,589417,502096,485898,394274
2754,24,36,12,73,61,119,134,131,146,143,777921,575147,530116,517382,472529,460259,456774,440670,390454,376887,0,12,24,1,36,3,4,10,13,2,13702399,2756046,1995776,1091822,1062537,958527,896968,684545,673245,613180
2762,48,73,47,120,49,135,97,134,132,60,411396,380549,341448,331041,314127,295858,286521,285070,282781,271699,0,1,7,2,6,8,4,14,10,9,25588699,3501464,2720763,1689328,1389696,1297037,1096173,1068382,1056706,991963
2824,107,24,60,36,72,95,48,119,131,83,220589,203412,201520,199992,193791,193685,186010,179615,163370,150842,0,1,12,24,5,36,4,48,3,60,25113031,983748,537137,510062,347513,341033,327556,232891,223169,192978
2872,48,36,72,60,24,179,143,119,131,162,207083,192075,180702,168277,160812,141656,123774,117859,115830,113640,0,1,2,4,3,6,5,12,24,8,7229539,1578581,1194109,1066686,789593,619956,577652,566986,437115,343864
2910,24,12,60,48,85,146,84,95,72,131,795250,666399,661327,591387,479159,442633,431534,423928,418146,416711,0,12,1,2,24,4,13,48,14,60,18362659,3162380,3019250,2080669,2013241,1127440,994569,703350,670263,667575
2912,49,61,146,109,24,36,131,170,134,81,471930,428789,375726,372126,343198,337354,336376,329690,328248,322717,0,3,7,6,8,4,1,12,2,15,21570109,3280769,1951954,1790083,1766808,1592770,1371394,1229406,1115352,1086504
2933,24,36,110,73,122,85,167,109,61,118,356114,353045,343713,342323,334757,331090,316735,314628,298670,287278,0,6,2,3,5,9,1,7,11,12,22942211,3792725,3744094,3228258,2278203,2113874,1588950,1366726,1199105,1185463
2936,24,36,48,61,134,119,143,131,122,170,183079,181797,122404,120310,116380,108113,105309,102687,91378,88406,0,1,2,24,6,36,3,12,18,14,7320701,1324463,625963,438141,355632,282991,275245,198971,191724,168319
2962,146,133,134,110,49,98,37,152,86,171,539966,418724,336890,328464,326709,325620,314950,308553,307295,304824,0,1,2,3,6,9,12,13,17,10,22641601,3580806,3481776,2783940,1847956,1811917,1811102,1567180,1117427,1005908
2982,12,24,131,60,107,119,48,0,167,72,694153,598347,478469,477588,409159,406927,394479,390653,390581,388655,0,12,24,4,3,2,36,1,6,48,23649435,2672098,1732287,1590834,1311898,1246640,948562,853280,795574,722965
2986,36,48,60,107,24,119,85,134,97,179,295637,286715,219280,216892,208599,200318,194439,193264,188069,187911,0,1,3,2,36,7,12,24,48,9,18021645,1657062,641960,640263,433676,426150,413647,409003,336095,334132
2988,121,181,24,170,37,23,10,134,73,163,345790,316255,280415,278709,277231,277167,265345,261927,252713,247893,0,1,2,10,7,3,4,6,8,12,17313630,4404689,4249830,1665828,1613991,1511927,1329564,922057,897861,738999
2994,12,36,60,95,143,72,131,119,107,85,318561,275536,246116,208746,206651,198249,194767,178199,170713,160675,0,12,1,2,36,4,3,7,6,24,17445861,1575437,1218965,923146,444442,367404,343184,300765,285693,280424
3005,1,96,145,0,123,93,95,48,147,50,68695,64382,62846,60675,55419,54465,53658,52323,51974,51174,0,2,4,3,8,5,1,7,10,9,7177494,764240,581925,541561,506632,486020,476469,448442,446915,416888
3021,48,36,60,24,174,72,179,167,12,143,358249,330395,280054,253892,211026,208774,193255,188945,187955,187198,0,1,12,24,36,6,48,4,9,8,10616580,1378547,987460,737601,546631,398335,374300,344880,299631,297133
3037,141,155,129,158,110,142,85,159,48,128,295163,295150,280339,266406,260223,259899,255374,248823,242316,238274,0,1,2,5,4,6,8,12,3,11,9382221,3081595,2590223,1269338,1245144,1064105,1037362,820451,766302,739610
3050,24,36,48,60,179,12,167,174,72,155,542278,538773,450958,445718,437040,408292,400737,399477,393847,382933,0,12,1,24,5,2,36,17,7,8,16543756,1908657,1620263,1327674,1207002,1010657,732759,652384,592079,550650
3064,60,36,119,83,72,107,24,48,96,59,142346,134087,130029,121904,119664,112772,112314,105988,105801,97758,0,1,2,12,4,6,3,8,13,24,17020126,2081126,961254,362490,335523,332124,287900,263327,238397,231269
3084,24,12,97,61,146,68,134,73,120,170,299609,231278,162887,159842,147608,146569,143038,140832,135003,131190,0,3,2,1,5,12,24,6,4,11,6056389,1558072,1418788,1351314,1092747,962871,621454,589130,486181,442889
3112,134,37,146,24,86,25,76,46,106,122,381307,375732,356466,354709,330298,306691,267453,255748,254103,246206,0,2,5,1,9,6,7,24,25,3,31049367,3007348,2339755,2012745,1681910,1446179,1289236,1283252,1192062,1145757
3115,48,12,143,36,24,131,60,72,119,138,350858,307688,287305,253977,248236,237697,231249,190059,186889,180135,0,12,1,24,36,48,3,7,2,6,12545668,1659272,1331622,809231,627905,576965,567956,371559,352902,346258
3137,24,12,36,107,167,119,155,60,131,95,416286,313075,307521,290891,281722,271314,261041,251997,242048,233867,0,2,1,12,3,7,24,5,4,13,13626995,2188133,2133154,1481085,1165770,1047381,929985,810160,775751,564211
3143,72,24,12,60,179,95,84,174,86,167,139823,128141,107740,106364,105616,87557,82758,78472,78399,72666,0,1,3,12,4,2,5,24,6,9,10820958,666465,554546,506153,418038,385607,335980,320498,296824,206306
3161,93,111,96,35,172,95,58,171,7,9,195519,174754,174024,163467,157640,155014,146073,145911,139915,139269,0,1,2,3,7,8,5,11,10,6,12581191,2779276,2470139,1486096,1212723,979546,874148,837209,805759,728610
3166,36,106,96,81,100,30,117,79,0,161,265358,213195,207219,203354,202703,200081,191499,190252,188651,188287,0,1,3,4,2,8,9,7,10,12,17879994,3111537,3054648,1744469,1510440,990918,937292,897756,808306,800981
3189,12,58,120,59,115,3,49,171,122,52,155936,122414,118835,116871,115323,114767,114078,113768,108637,108398,0,2,3,1,4,12,8,7,10,9,9174372,2569676,2220276,1097791,851085,758005,622081,621651,604287,582637
3229,12,66,24,97,158,48,5,119,71,28,244797,230989,216727,215368,208829,202949,197373,193040,187064,176536,0,5,1,12,4,7,2,6,17,3,18024713,2215276,1714860,1234301,1118712,1116745,1012508,890362,690921,683738
3230,87,26,36,85,41,103,0,175,150,131,370549,350755,319214,317247,309266,309144,301159,299513,297816,296155,0,2,4,6,8,13,12,10,1,3,18172309,4721570,2959943,1837773,1718166,1186026,1161448,1021352,1003503,989095
3249,36,24,72,48,12,131,179,119,60,143,335154,322292,269831,229420,222012,221407,221211,216008,214218,204300,0,1,12,24,36,4,2,5,10,13,11133644,2514555,1050030,725797,469888,455060,436736,321490,304989,284581
3273,12,24,48,36,155,131,119,167,60,96,935544,633558,615390,566621,524031,523647,475347,463779,455987,449229,0,12,1,4,24,10,7,8,5,2,17101370,4457882,2251412,1971364,1342663,1314484,940805,931913,920572,879142
3293,36,60,48,131,72,24,143,84,119,174,681978,618619,593941,584575,559031,541984,508992,463094,455275,427714,0,3,1,12,2,24,11,36,7,9,23607390,2819097,2455505,2421824,2104889,1636300,1172713,1017396,905781,839688
3329,48,36,60,24,167,179,72,174,155,84,333549,318142,293251,265635,235823,232957,224829,219045,217129,180001,0,1,2,12,4,24,36,6,9,48,13127501,1261230,979440,708105,657365,644054,480007,443836,342599,329259
3353,154,146,63,71,68,73,98,94,181,139,305371,280855,273561,268791,268458,264267,261627,242190,234338,234199,0,3,2,1,4,9,17,13,11,6,18572370,2856136,2772922,1786970,1439788,995670,930744,914901,855075,639967
3354,72,24,60,36,155,83,95,48,174,131,147288,146388,143253,125962,120114,105831,105047,103378,97638,96726,0,1,12,3,24,4,2,36,5,60,6765465,907886,454242,398414,368858,322677,235410,205468,153410,138523
3390,48,12,24,60,131,122,85,143,49,179,254848,251960,229777,226372,170200,169575,169041,164363,158002,157368,0,1,2,3,12,24,13,7,5,4,14392244,3242998,1706749,1331479,1228009,699716,635785,531913,443748,371048
3403,12,85,40,98,0,133,138,148,30,60,276708,247868,247004,244711,224732,219593,218463,216474,216100,216026,0,2,3,1,9,4,10,8,13,5,17804558,2725136,1799404,1699992,1361709,1350744,1279652,1159997,998851,938751
3418,61,12,95,167,122,124,90,77,49,48,339282,286122,281624,276140,275196,275006,266997,265656,264047,256990,0,3,5,1,4,15,10,6,11,16,21729282,2750369,2156250,1311785,1131606,1121796,1002931,755416,722367,691752
3448,134,146,49,127,62,50,109,133,75,96,187287,186949,185072,163788,158724,156791,155205,154831,150707,149313,0,3,1,5,8,4,7,6,10,15,11385892,1209724,1189636,841915,713342,703523,588159,442316,406955,336778
3455,72,119,36,131,73,60,84,61,24,85,429820,363388,363375,360511,354711,353736,341817,335913,331788,329993,0,1,2,12,3,24,4,8,9,5,12736521,2177974,2008135,1204123,1087169,836824,813526,632987,609488,583878
3460,170,163,25,110,122,98,61,133,180,115,319756,313281,310097,306322,297062,296310,293689,289903,285656,254849,0,5,2,1,4,6,7,3,12,10,18577141,2433391,2415183,2327839,2216672,1379696,1368149,1189014,1107028,918066
3489,12,48,36,24,131,155,143,60,72,119,269720,260295,256050,226702,207133,181484,173673,168464,147817,145856,0,12,2,4,1,24,3,36,6,13,15897238,1184027,684136,592436,529094,493143,420520,353030,333407,316112
3556,24,60,12,119,36,48,83,155,0,107,252730,224997,221998,202026,199529,198622,184574,180823,168439,163044,0,2,12,5,1,3,24,4,7,36,13103555,1918317,1201577,1172754,1158253,702710,608379,535354,438528,415866
3562,51,140,83,44,96,82,12,76,78,59,269571,235904,230754,220996,207992,207709,200765,199778,199129,195944,0,1,2,3,7,9,4,6,11,12,16890007,2001373,1964324,1912377,1500281,1348550,1168417,1142050,1141619,1080196
3608,107,23,86,12,120,170,160,10,90,126,135224,133202,128818,127815,122105,120806,114750,113696,110154,108921,0,2,6,4,10,5,12,7,3,15,13669072,1463071,908523,903080,869595,848895,782155,492160,419265,348912
3629,155,143,131,167,119,179,162,107,174,150,263018,252812,241455,233081,208417,207446,188057,177863,170283,169037,0,2,1,4,12,8,24,10,5,48,8698806,460714,373204,341275,330696,238710,235280,203455,198696,163085
3637,48,12,60,167,36,24,174,84,179,71,255726,246938,232085,199057,186822,179560,166216,163608,160403,157762,0,12,2,3,4,1,8,24,7,48,20463758,1139705,873101,541258,481683,456252,379426,344659,316725,302663
3664,85,49,37,110,124,73,128,146,109,97,455181,356660,310363,293508,293188,285636,285207,284610,270484,258501,0,4,2,11,1,3,14,10,7,9,24033653,3391130,2489190,1075884,1054960,1009515,895786,732132,713355,684561
3674,85,37,82,121,61,115,75,135,32,48,383480,348436,301216,285151,277707,275792,259667,257474,256238,251032,0,1,6,4,12,5,2,8,14,10,27039706,3244042,1558319,1505479,1451604,1406188,1382202,1378161,1003347,864956
3678,24,36,72,60,167,179,48,162,150,155,142482,134895,131894,120626,112629,101735,99760,98227,92709,89213,0,2,1,4,6,24,12,5,7,36,1363764,719748,719268,529881,429743,315945,275252,268996,229145,220368
3679,36,48,24,119,60,131,107,12,167,179,201475,185108,156078,139742,121999,109018,95627,92479,88652,79174,0,4,2,12,6,1,3,8,36,24,9904763,846361,663581,566810,550209,487198,461606,454865,430313,398562
3711,73,70,37,48,13,51,12,119,74,161,259789,241862,233498,227672,222345,222296,218852,216034,213745,210777,0,1,4,3,2,6,7,8,9,10,9225227,4881944,3139126,2597912,2266626,1779845,1159035,842669,783809,708481
3747,24,36,72,155,119,107,48,12,60,95,132335,125386,108643,105903,104332,99333,98055,91423,91387,85842,0,1,3,12,4,24,5,2,11,36,4789557,901125,536314,401992,353504,295698,271391,260197,215950,182959
3752,24,36,12,48,131,85,143,95,174,179,333423,313663,217334,209748,184831,177322,169405,163076,160441,159947,0,12,1,24,2,4,36,3,5,13,19209733,991437,983932,804275,774506,570700,511744,479417,404364,284475
3754,36,24,60,48,131,143,119,155,83,12,476642,381969,366746,363403,340921,334557,320286,299753,270300,254683,0,1,12,24,5,36,3,4,48,2,15345442,1656694,1336959,1075427,1039003,843018,807625,786375,600714,564163
3804,12,36,48,60,95,119,72,167,84,24,453635,435235,388255,346578,315359,305322,299857,299364,290712,288025,0,12,2,6,4,36,24,9,48,17,13621259,2258440,1451938,1053005,1040598,624228,565318,558300,524133,472915
3834,36,12,24,107,167,143,95,155,48,83,246962,193767,179278,152576,140355,133918,133380,133310,131739,124864,0,12,4,1,24,2,36,5,6,48,7938072,952242,485778,437160,430366,405299,396673,281687,267860,165100
3859,76,88,94,59,90,63,92,57,143,11,153478,147406,144095,139416,137236,126175,120329,117107,112283,111811,0,3,2,5,1,4,7,15,13,6,5034740,2313616,2133335,1638034,1503432,1473692,799393,767661,679205,628855
3862,112,21,52,24,134,160,38,158,98,97,329037,299229,284743,275864,264831,264817,263435,259393,256103,247968,0,2,1,3,5,6,7,14,15,16,18000756,3263636,2479646,2250606,1883056,1371251,915138,882506,858843,793437
3875,24,12,60,36,119,107,73,72,61,167,621229,509461,446109,425640,417286,376453,371727,368786,366576,333022,0,1,12,24,3,13,36,4,6,5,20070067,3375242,2369823,1937466,1805514,969788,879156,825194,731158,709998
3906,24,12,60,48,119,61,97,85,72,107,591270,567522,464076,400763,356813,352950,349632,347895,341238,336951,0,12,2,3,24,11,6,4,1,5,24489726,3148497,1632698,1389089,1338111,812040,740494,726293,645510,617920
3907,143,14,61,63,147,46,95,115,127,146,217927,206204,204565,195182,190034,188212,186544,184778,178692,169819,0,2,3,1,5,6,12,14,15,4,8213846,3272858,2604638,2143253,1379029,971959,917949,814279,750064,567304
3916,24,60,119,48,131,36,155,143,12,162,292630,263254,237438,225422,221645,207579,188886,184437,152873,150221,0,1,2,12,24,11,13,5,3,36,7632216,2373897,1801372,749678,730266,539096,501078,431233,361915,335692
3942,61,85,36,10,12,122,96,70,37,72,306106,288135,272055,271336,265679,259162,250714,229610,216067,205366,0,2,10,12,3,7,9,14,17,8,19216652,3794626,1832813,1822746,1779327,1395719,1346568,949890,827410,808374
3953,143,36,84,155,95,83,131,96,150,24,337011,319088,314848,303046,293060,291716,285457,279132,266143,247388,0,2,1,4,5,12,7,10,24,8,18032373,3253535,1545184,1504467,1352901,1103479,1053936,868674,784182,754976
3967,95,142,65,168,112,28,131,33,176,144,273564,258664,243203,235341,231397,228190,222763,211223,210225,209677,0,1,2,5,13,10,11,12,8,14,11593761,4521981,3937523,1626991,1087541,1064365,982274,974696,896744,873966
4033,36,24,48,131,85,119,12,143,97,95,160953,160771,114880,104987,100267,95409,94421,89767,87947,86631,0,1,2,4,3,12,24,6,36,7,10525899,1460614,734174,548150,437720,435501,408839,290000,249385,236769
4052,107,12,83,143,167,36,131,119,95,155,272214,257980,252357,249823,241279,225944,225302,218363,211163,207729,0,2,3,5,12,1,8,6,9,13,14341373,2263580,2051919,1294353,1227530,918999,774674,716232,531572,450775
4079,36,48,83,25,122,18,181,170,17,13,177015,167717,123681,123304,119823,109132,107682,107517,104704,103683,0,3,2,5,4,6,8,7,1,10,10537311,1168121,1108968,916610,843884,841214,616163,614685,597347,575334
4081,119,107,155,72,167,143,131,24,12,150,175407,169878,150715,145894,142625,141744,139701,124718,121952,121070,0,1,12,24,4,10,5,36,17,23,3357958,603240,584284,282869,273021,222320,203609,159024,155141,150378
4099,12,24,48,60,119,85,143,134,131,72,311868,311814,247364,234472,206761,202882,189610,187472,187470,187299,0,12,24,1,2,4,48,3,13,10,13275770,1537516,768212,716082,511758,474067,308971,291679,249784,244366
4116,73,155,170,49,109,110,41,47,12,157,317155,314532,302212,287650,284172,268045,261367,236052,229209,227114,0,1,2,4,11,12,5,13,3,8,16736448,4813978,2466073,2361147,1453190,1378885,1029324,918817,868215,820621
4127,169,49,62,170,63,24,96,50,83,168,192756,174950,166712,157225,150044,143021,142915,142545,139663,132985,0,1,2,3,7,6,4,8,5,10,6443394,5251098,2186606,1387220,1212269,1049241,898004,826423,805326,656011
4144,113,143,71,111,61,30,23,60,82,159,431931,430993,384169,370083,349591,344871,327354,325711,311532,311263,0,1,3,6,5,7,9,8,14,2,18826600,2412848,2356200,1650272,1548751,1483878,1290456,1243892,1014116,951529
4190,48,131,119,174,106,155,107,179,24,95,157700,137963,130291,129417,124629,116048,111534,111525,109877,98662,0,1,4,24,5,2,10,48,7,12,13049873,1233815,337317,302825,292135,274748,235080,221751,221735,180905
4259,24,12,119,107,36,143,155,72,131,95,608216,483000,390252,379235,350718,344916,328704,309806,299948,295031,0,12,1,3,24,2,36,7,5,60,16911190,2386857,1634177,1606910,1599301,1098554,645973,552566,482328,356497
4260,24,48,36,143,131,155,119,12,60,150,438412,433911,363807,357054,336513,324939,281520,264418,264360,257154,0,12,4,24,8,36,3,1,48,6,10409615,1271241,1207240,1074412,682901,617151,561006,559733,550810,382274
4268,119,167,131,155,143,179,36,107,12,59,139260,136552,134489,131603,124200,119220,113025,108309,108035,106413,0,2,1,12,3,4,13,9,7,6,11334224,1395182,1074304,700679,582766,461278,455839,418893,415012,313587
4293,85,94,109,170,177,148,73,61,24,122,467271,413530,412741,406527,386395,383538,377432,361285,357594,352118,0,1,2,9,4,5,7,3,12,10,20861291,3605796,2587628,1985981,1826728,1552570,1495192,1422966,1114888,1054744
4320,146,97,170,24,85,25,22,171,49,73,455660,406863,375180,357596,347528,346904,315164,305620,298374,292583,0,1,5,7,3,12,6,21,9,2,14300999,4341565,2254950,1793203,1677514,1624170,1481860,980385,972972,932586
4337,35,12,135,87,111,11,26,96,146,62,242040,219162,219031,217558,213018,211261,200354,196293,192809,190397,0,1,2,3,11,12,9,13,10,6,22469308,4638124,2481717,1474239,1357766,1206166,1059355,889603,787867,781450
4342,172,109,43,49,20,39,52,19,14,164,250562,250116,237452,221091,219203,211171,208263,203746,202185,197589,0,1,3,2,7,14,12,6,5,20,22072198,2664942,2055715,2027071,1216467,895273,890776,841717,682206,628875
4354,73,85,72,20,164,18,114,118,9,30,398725,305574,278284,276252,268038,265724,264531,260073,254551,253833,0,2,1,6,3,9,8,4,20,15,19825350,3610221,2524917,2286988,1767856,1290595,1253699,1044529,929536,921655
4361,24,12,155,72,131,48,83,84,95,107,581685,554840,539617,493510,484648,482697,470583,415550,402580,400474,0,12,1,3,24,36,48,6,2,9,26334991,3316423,2443612,1806526,1402608,808506,709745,690144,676377,654116
4413,12,143,107,119,155,131,48,84,174,72,458784,414691,394674,369882,369747,367883,357629,325757,318888,313710,0,12,2,1,24,6,10,4,48,36,13727545,1916680,1201019,1020343,767432,600603,574684,565088,488284,487870
4414,60,72,24,48,95,71,179,84,36,83,161883,158989,150699,141069,131104,128192,124666,119048,117182,105096,0,1,2,3,24,12,7,36,48,60,16143231,1448155,703433,464093,330581,322339,221748,176942,152436,144473
4415,48,119,60,143,12,36,107,24,72,84,374539,318015,295327,293760,293116,284725,269075,249576,244991,237381,0,1,12,2,4,8,24,48,3,10,16896998,1486812,1329123,1247152,613997,608214,504049,460959,432872,408569
4423,12,72,36,71,25,61,48,86,143,119,104317,99754,89473,88153,86504,85929,85767,81982,79038,68926,0,3,4,2,12,11,7,5,6,8,7954912,927125,715285,507955,499819,469364,382691,333410,330553,310522
4427,60,48,72,36,179,174,167,84,155,24,158752,158396,140860,136435,113883,112015,106438,104040,102436,97992,0,1,2,4,24,3,12,36,48,6,5454398,635757,484178,372588,248982,238216,235430,217816,182776,165291
4447,146,167,101,109,97,25,24,61,60,43,287369,283005,281005,264525,257582,227746,226191,207651,204095,202359,0,1,3,4,8,5,12,6,7,11,15500995,3495802,2510735,1509167,1248414,1235534,912339,598621,595446,587117
4448,100,38,65,114,25,22,41,28,58,44,358912,303386,296278,292529,286596,282823,274846,272311,244726,243051,0,1,2,6,3,5,8,18,4,13,28865089,2846430,2582572,2232616,1307602,1092816,925735,790792,657023,649574
4456,49,73,61,24,134,26,161,158,170,121,385406,379899,379519,345991,344407,343506,321274,318869,314466,310281,0,8,2,12,10,1,7,9,5,3,29281243,2959923,2866451,1769432,1668503,1632512,1354101,1286501,1144134,1127317
4462,109,158,122,36,73,24,49,170,171,85,192794,191282,151768,144787,138672,126317,125664,108935,103884,102422,0,2,1,3,4,5,7,12,6,24,4032812,1204299,796556,693023,687420,661607,565292,506936,361414,346815
4467,24,60,48,36,107,72,179,95,97,155,236614,195733,191326,179738,175901,158798,155281,151403,151156,147103,0,1,12,2,4,24,3,14,13,9,11257261,1838833,1029978,1026453,901769,562948,556246,429386,368287,305446
4473,24,36,60,48,119,131,12,72,143,95,393604,335779,289213,286072,274372,260259,250312,247760,243520,235568,0,1,12,2,24,36,48,4,60,6,21203665,1144578,1027707,899773,825533,522232,394266,357457,309027,261596
4476,24,179,60,143,131,167,174,36,48,155,213685,202776,187965,178940,171499,162428,156612,150565,145283,141001,0,1,12,24,5,6,2,36,9,60,9700686,629518,619383,516195,428130,300028,280786,245109,196988,191312
4503,99,146,36,61,129,59,148,12,83,170,265912,265784,226050,226030,212560,203136,202604,196844,191934,186970,0,2,1,6,5,7,12,4,8,9,14472536,3045967,2222827,2081220,1896263,1047838,1047353,954735,857219,852656
